Station_name,Latitude,Longitude,Year,heat_event_group,Start_date,End_date,Duration,Intensity,Frequency,geometry
ALTURAS MUNI AP,41.4836,-120.5614,2020,151,2020-01-30,2020-01-31,2,3.8500000000000068,9,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2020,152,2020-02-21,2020-02-22,2,0.41999999999999993,9,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2020,153,2020-02-26,2020-02-27,2,1.1900000000000013,9,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2020,154,2020-04-07,2020-04-09,3,1.120000000000001,9,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2020,155,2020-04-25,2020-04-26,2,1.1900000000000013,9,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2020,156,2020-05-27,2020-05-28,2,1.120000000000001,9,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2020,157,2020-06-22,2020-06-23,2,1.1200000000000045,9,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2020,158,2020-08-14,2020-08-15,2,1.1900000000000048,9,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2020,159,2020-09-02,2020-09-04,3,0.769999999999996,9,POINT (-120.5614 41.4836)
ARCATA EUREKA AP,40.9783,-124.1047,2020,260,2020-03-09,2020-03-10,2,0.8400000000000016,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2020,261,2020-04-13,2020-04-14,2,1.610000000000003,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2020,262,2020-05-01,2020-05-02,2,0.3500000000000014,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2020,263,2020-06-09,2020-06-10,2,1.5400000000000027,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2020,264,2020-08-14,2020-08-15,2,1.1900000000000048,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2020,265,2020-09-27,2020-09-28,2,3.920000000000009,6,POINT (-124.1047 40.9783)
AUBURN MUNI AP,38.9547,-121.0819,2020,440,2020-01-30,2020-02-01,3,1.0500000000000007,12,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2020,441,2020-02-10,2020-02-11,2,0.7000000000000028,12,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2020,442,2020-02-26,2020-02-27,2,0.3500000000000014,12,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2020,443,2020-04-12,2020-04-15,4,0.7000000000000028,12,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2020,444,2020-04-22,2020-04-24,3,2.1000000000000014,12,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2020,445,2020-05-07,2020-05-08,2,0.7000000000000028,12,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2020,446,2020-05-24,2020-05-28,5,0.3500000000000014,12,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2020,447,2020-06-22,2020-06-23,2,0.7000000000000028,12,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2020,448,2020-06-25,2020-06-26,2,1.4000000000000057,12,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2020,449,2020-08-13,2020-08-15,3,0.3500000000000014,12,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2020,450,2020-09-05,2020-09-07,3,0.3500000000000014,12,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2020,451,2020-09-27,2020-09-28,2,1.4000000000000057,12,POINT (-121.0819 38.9547)
BEALE AFB,39.1333,-121.4333,2020,604,2020-01-25,2020-01-26,2,1.4700000000000024,11,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2020,605,2020-02-10,2020-02-11,2,0.629999999999999,11,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2020,606,2020-02-24,2020-02-25,2,1.120000000000001,11,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2020,607,2020-04-12,2020-04-14,3,1.0500000000000007,11,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2020,608,2020-04-22,2020-04-24,3,1.6800000000000033,11,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2020,609,2020-05-07,2020-05-09,3,0.4200000000000017,11,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2020,610,2020-05-24,2020-05-27,4,0.490000000000002,11,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2020,611,2020-06-22,2020-06-23,2,0.8400000000000034,11,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2020,612,2020-08-13,2020-08-14,2,0.7000000000000028,11,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2020,613,2020-09-05,2020-09-06,2,0.21000000000000085,11,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2020,614,2020-09-27,2020-09-28,2,0.9100000000000037,11,POINT (-121.4333 39.1333)
BLUE CANYON NYACK AP,39.2761,-120.7092,2020,775,2020-04-07,2020-04-08,2,4.620000000000008,5,POINT (-120.7092 39.2761)
BLUE CANYON NYACK AP,39.2761,-120.7092,2020,776,2020-05-24,2020-05-28,5,1.5400000000000027,5,POINT (-120.7092 39.2761)
BLUE CANYON NYACK AP,39.2761,-120.7092,2020,777,2020-08-14,2020-08-15,2,1.1900000000000013,5,POINT (-120.7092 39.2761)
BLUE CANYON NYACK AP,39.2761,-120.7092,2020,778,2020-09-03,2020-09-05,3,1.5399999999999991,5,POINT (-120.7092 39.2761)
BLUE CANYON NYACK AP,39.2761,-120.7092,2020,779,2020-09-27,2020-09-28,2,1.120000000000001,5,POINT (-120.7092 39.2761)
BODEGA 6 WSW,38.3208,-123.0747,2020,926,2020-05-17,2020-05-18,2,0.490000000000002,5,POINT (-123.0747 38.3208)
BODEGA 6 WSW,38.3208,-123.0747,2020,927,2020-06-02,2020-06-03,2,0.5599999999999987,5,POINT (-123.0747 38.3208)
BODEGA 6 WSW,38.3208,-123.0747,2020,928,2020-08-14,2020-08-15,2,0.07000000000000028,5,POINT (-123.0747 38.3208)
BODEGA 6 WSW,38.3208,-123.0747,2020,929,2020-09-15,2020-09-16,2,0.629999999999999,5,POINT (-123.0747 38.3208)
BODEGA 6 WSW,38.3208,-123.0747,2020,930,2020-10-15,2020-10-16,2,1.610000000000003,5,POINT (-123.0747 38.3208)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2020,1098,2020-01-25,2020-01-26,2,0.7000000000000028,5,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2020,1099,2020-02-10,2020-02-11,2,0.7000000000000028,5,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2020,1100,2020-04-23,2020-04-24,2,2.1000000000000014,5,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2020,1101,2020-05-24,2020-05-28,5,0.7000000000000028,5,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2020,1102,2020-09-27,2020-09-28,2,0.7000000000000028,5,POINT (-121.85 39.8)
CHINA LAKE NAF,35.6864,-117.6908,2020,1236,2020-02-01,2020-02-02,2,0.7700000000000031,8,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2020,1237,2020-03-04,2020-03-05,2,0.3500000000000014,8,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2020,1238,2020-03-30,2020-04-01,3,1.1900000000000013,8,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2020,1239,2020-04-22,2020-04-23,2,1.1900000000000013,8,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2020,1240,2020-04-28,2020-04-29,2,0.3500000000000014,8,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2020,1241,2020-05-08,2020-05-09,2,0.769999999999996,8,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2020,1242,2020-05-25,2020-05-26,2,3.1500000000000057,8,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2020,1243,2020-06-19,2020-06-20,2,0.4200000000000017,8,POINT (-117.6908 35.6864)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2020,1390,2020-01-30,2020-01-31,2,0.3500000000000014,9,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2020,1391,2020-02-10,2020-02-11,2,0.7699999999999996,9,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2020,1392,2020-04-12,2020-04-15,4,0.7700000000000031,9,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2020,1393,2020-05-07,2020-05-08,2,1.1900000000000048,9,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2020,1394,2020-05-24,2020-05-26,3,1.1899999999999977,9,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2020,1395,2020-07-10,2020-07-12,3,0.4200000000000017,9,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2020,1396,2020-08-13,2020-08-14,2,0.7700000000000031,9,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2020,1397,2020-09-05,2020-09-06,2,0.21000000000000085,9,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2020,1398,2020-09-27,2020-09-28,2,1.5400000000000063,9,POINT (-122.0528 37.9917)
CORONA MUNICIPAL AP,33.8978,-117.6025,2020,1560,2020-01-06,2020-01-07,2,1.1900000000000048,10,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2020,1561,2020-01-31,2020-02-01,2,1.9600000000000044,10,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2020,1562,2020-02-27,2020-02-28,2,0.7699999999999996,10,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2020,1563,2020-03-30,2020-03-31,2,0.41999999999999815,10,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2020,1564,2020-04-14,2020-04-15,2,0.7699999999999996,10,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2020,1565,2020-04-22,2020-04-24,3,3.1500000000000057,10,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2020,1566,2020-07-03,2020-07-05,3,1.1900000000000048,10,POINT (-117.6025 33.8978)
