Station_name,Latitude,Longitude,Year,heat_event_group,Start_date,End_date,Duration,Intensity,Frequency,geometry
ALTURAS MUNI AP,41.4836,-120.5614,2019,142,2019-01-26,2019-01-27,2,0.41999999999999993,9,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2019,143,2019-01-29,2019-01-30,2,1.1900000000000013,9,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2019,144,2019-03-15,2019-03-19,5,0.7700000000000031,9,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2019,145,2019-04-17,2019-04-18,2,3.850000000000005,9,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2019,146,2019-05-11,2019-05-12,2,0.7699999999999996,9,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2019,147,2019-06-01,2019-06-03,3,0.7700000000000031,9,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2019,148,2019-06-10,2019-06-11,2,1.5400000000000027,9,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2019,149,2019-07-11,2019-07-12,2,1.5399999999999991,9,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2019,150,2019-12-20,2019-12-21,2,1.9600000000000026,9,POINT (-120.5614 41.4836)
ARCATA EUREKA AP,40.9783,-124.1047,2019,254,2019-04-06,2019-04-07,2,0.7700000000000031,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2019,255,2019-04-29,2019-04-30,2,0.7699999999999996,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2019,256,2019-06-07,2019-06-09,3,2.7300000000000075,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2019,257,2019-09-24,2019-09-25,2,2.310000000000006,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2019,258,2019-10-22,2019-10-24,3,4.690000000000008,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2019,259,2019-12-01,2019-12-02,2,1.1900000000000013,6,POINT (-124.1047 40.9783)
AUBURN MUNI AP,38.9547,-121.0819,2019,430,2019-03-15,2019-03-18,4,2.1000000000000014,10,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2019,431,2019-04-18,2019-04-19,2,0.3500000000000014,10,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2019,432,2019-04-22,2019-04-24,3,1.0500000000000007,10,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2019,433,2019-05-28,2019-05-29,2,1.4000000000000021,10,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2019,434,2019-05-31,2019-06-01,2,1.4000000000000021,10,POINT (-121.0819 38.9547)
