Station_name,Latitude,Longitude,Year,heat_event_group,Start_date,End_date,Duration,Intensity,Frequency,geometry
AUBURN MUNI AP,38.9547,-121.0819,2016,409,2016-09-18,2016-09-19,2,0.3500000000000014,10,POINT (-121.0819 38.9547)
BEALE AFB,39.1333,-121.4333,2016,568,2016-01-10,2016-01-12,3,0.7700000000000014,9,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2016,569,2016-02-07,2016-02-08,2,1.4700000000000024,9,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2016,570,2016-02-14,2016-02-15,2,1.7500000000000036,9,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2016,571,2016-04-02,2016-04-06,5,2.240000000000002,9,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2016,572,2016-05-10,2016-05-12,3,0.5600000000000023,9,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2016,573,2016-05-30,2016-05-31,2,1.470000000000006,9,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2016,574,2016-07-23,2016-07-24,2,0.28000000000000114,9,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2016,575,2016-09-18,2016-09-19,2,0.3500000000000014,9,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2016,576,2016-12-14,2016-12-15,2,1.7500000000000036,9,POINT (-121.4333 39.1333)
BLUE CANYON NYACK AP,39.2761,-120.7092,2016,743,2016-02-06,2016-02-08,3,2.730000000000004,6,POINT (-120.7092 39.2761)
BLUE CANYON NYACK AP,39.2761,-120.7092,2016,744,2016-03-16,2016-03-17,2,1.1900000000000013,6,POINT (-120.7092 39.2761)
BLUE CANYON NYACK AP,39.2761,-120.7092,2016,745,2016-04-05,2016-04-06,2,2.730000000000004,6,POINT (-120.7092 39.2761)
BLUE CANYON NYACK AP,39.2761,-120.7092,2016,746,2016-05-10,2016-05-12,3,1.610000000000003,6,POINT (-120.7092 39.2761)
BLUE CANYON NYACK AP,39.2761,-120.7092,2016,747,2016-06-26,2016-06-27,2,0.7700000000000031,6,POINT (-120.7092 39.2761)
BLUE CANYON NYACK AP,39.2761,-120.7092,2016,748,2016-12-19,2016-12-20,2,1.5400000000000027,6,POINT (-120.7092 39.2761)
BODEGA 6 WSW,38.3208,-123.0747,2016,906,2016-01-11,2016-01-12,2,0.41999999999999993,6,POINT (-123.0747 38.3208)
BODEGA 6 WSW,38.3208,-123.0747,2016,907,2016-03-16,2016-03-17,2,0.490000000000002,6,POINT (-123.0747 38.3208)
BODEGA 6 WSW,38.3208,-123.0747,2016,908,2016-07-07,2016-07-08,2,0.07000000000000028,6,POINT (-123.0747 38.3208)
BODEGA 6 WSW,38.3208,-123.0747,2016,909,2016-08-27,2016-08-29,3,0.14000000000000057,6,POINT (-123.0747 38.3208)
BODEGA 6 WSW,38.3208,-123.0747,2016,910,2016-09-25,2016-09-26,2,0.9100000000000001,6,POINT (-123.0747 38.3208)
BODEGA 6 WSW,38.3208,-123.0747,2016,911,2016-10-13,2016-10-15,3,0.7700000000000031,6,POINT (-123.0747 38.3208)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2016,1073,2016-02-07,2016-02-08,2,0.7000000000000028,6,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2016,1074,2016-03-16,2016-03-17,2,0.7000000000000028,6,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2016,1075,2016-04-02,2016-04-03,2,1.4000000000000021,6,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2016,1076,2016-04-05,2016-04-06,2,2.8000000000000043,6,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2016,1077,2016-05-10,2016-05-12,3,1.0500000000000007,6,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2016,1078,2016-05-30,2016-05-31,2,2.1000000000000014,6,POINT (-121.85 39.8)
CHINA LAKE NAF,35.6864,-117.6908,2016,1208,2016-02-07,2016-02-08,2,1.5400000000000027,7,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2016,1209,2016-02-29,2016-03-01,2,1.5400000000000027,7,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2016,1210,2016-03-18,2016-03-19,2,0.41999999999999815,7,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2016,1211,2016-04-04,2016-04-06,3,1.120000000000001,7,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2016,1212,2016-05-12,2016-05-13,2,0.8400000000000034,7,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2016,1213,2016-05-30,2016-06-01,3,0.4200000000000017,7,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2016,1214,2016-12-10,2016-12-11,2,0.4200000000000017,7,POINT (-117.6908 35.6864)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2016,1361,2016-01-17,2016-01-19,3,0.4200000000000017,9,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2016,1362,2016-02-06,2016-02-08,3,1.9600000000000009,9,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2016,1363,2016-02-14,2016-02-15,2,0.4200000000000017,9,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2016,1364,2016-04-05,2016-04-06,2,1.1900000000000048,9,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2016,1365,2016-05-16,2016-05-18,3,0.7700000000000031,9,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2016,1366,2016-06-20,2016-06-21,2,1.6100000000000065,9,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2016,1367,2016-06-26,2016-06-27,2,0.3500000000000014,9,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2016,1368,2016-07-13,2016-07-14,2,1.1899999999999977,9,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2016,1369,2016-09-06,2016-09-07,2,1.6100000000000065,9,POINT (-122.0528 37.9917)
CORONA MUNICIPAL AP,33.8978,-117.6025,2016,1533,2016-02-06,2016-02-10,5,0.7700000000000031,7,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2016,1534,2016-04-04,2016-04-06,3,2.730000000000011,7,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2016,1535,2016-06-02,2016-06-03,2,1.960000000000008,7,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2016,1536,2016-06-18,2016-06-19,2,1.1199999999999974,7,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2016,1537,2016-07-19,2016-07-22,4,0.4200000000000017,7,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2016,1538,2016-08-13,2016-08-15,3,1.5399999999999991,7,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2016,1539,2016-12-28,2016-12-29,2,0.7700000000000031,7,POINT (-117.6025 33.8978)
CRESCENT CITY MCNAMARA AP,41.7836,-124.2381,2016,1641,2016-02-07,2016-02-08,2,3.500000000000007,2,POINT (-124.2381 41.7836)
CRESCENT CITY MCNAMARA AP,41.7836,-124.2381,2016,1642,2016-04-05,2016-04-06,2,5.88000000000001,2,POINT (-124.2381 41.7836)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2016,1776,2016-02-29,2016-03-01,2,1.120000000000001,6,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2016,1777,2016-04-05,2016-04-06,2,0.3500000000000014,6,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2016,1778,2016-05-11,2016-05-13,3,0.3500000000000014,6,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2016,1779,2016-05-30,2016-06-01,3,0.7700000000000031,6,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2016,1780,2016-12-09,2016-12-10,2,1.3300000000000018,6,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2016,1781,2016-12-13,2016-12-14,2,1.3300000000000018,6,POINT (-117.8647 34.9883)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2016,1979,2016-01-11,2016-01-12,2,1.1900000000000013,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2016,1980,2016-02-06,2016-02-08,3,1.4700000000000024,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2016,1981,2016-03-16,2016-03-17,2,0.5600000000000023,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2016,1982,2016-04-05,2016-04-06,2,1.4700000000000024,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2016,1983,2016-04-17,2016-04-18,2,0.490000000000002,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2016,1984,2016-05-17,2016-05-18,2,0.629999999999999,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2016,1985,2016-05-30,2016-05-31,2,0.9100000000000001,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2016,1986,2016-06-02,2016-06-03,2,1.8900000000000041,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2016,1987,2016-06-19,2016-06-20,2,0.4200000000000017,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2016,1988,2016-07-13,2016-07-14,2,0.21000000000000085,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2016,1989,2016-07-22,2016-07-24,3,0.14000000000000057,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2016,1990,2016-09-25,2016-09-26,2,0.6300000000000026,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2016,1991,2016-11-08,2016-11-09,2,0.8399999999999999,13,POINT (-124.1603 40.8097)
FALLBROOK 5 NE,33.4392,-117.1903,2016,2192,2016-02-05,2016-02-09,5,1.4700000000000024,9,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2016,2193,2016-04-05,2016-04-06,2,0.629999999999999,9,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2016,2194,2016-04-16,2016-04-17,2,1.5400000000000027,9,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2016,2195,2016-06-01,2016-06-03,3,2.8700000000000045,9,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2016,2196,2016-06-18,2016-06-19,2,2.240000000000002,9,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2016,2197,2016-07-19,2016-07-22,4,1.259999999999998,9,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2016,2198,2016-08-13,2016-08-15,3,3.010000000000005,9,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2016,2199,2016-09-18,2016-09-19,2,0.490000000000002,9,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2016,2200,2016-12-28,2016-12-29,2,1.120000000000001,9,POINT (-117.1903 33.4392)
FRESNO YOSEMITE INTL,36.78,-119.7203,2016,2370,2016-02-07,2016-02-09,3,1.5400000000000027,7,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2016,2371,2016-04-02,2016-04-03,2,0.4200000000000017,7,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2016,2372,2016-04-17,2016-04-18,2,1.120000000000001,7,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2016,2373,2016-05-11,2016-05-12,2,2.730000000000004,7,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2016,2374,2016-05-30,2016-06-01,3,1.75,7,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2016,2375,2016-11-10,2016-11-11,2,1.120000000000001,7,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2016,2376,2016-12-09,2016-12-10,2,0.7699999999999996,7,POINT (-119.7203 36.78)
GILLESPIE FLD AP,32.8261,-116.9725,2016,2523,2016-02-05,2016-02-10,6,1.0500000000000043,7,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2016,2524,2016-04-17,2016-04-18,2,0.7000000000000028,7,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2016,2525,2016-06-02,2016-06-03,2,2.8000000000000043,7,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2016,2526,2016-06-18,2016-06-19,2,2.8000000000000043,7,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2016,2527,2016-07-19,2016-07-22,4,0.7000000000000028,7,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2016,2528,2016-08-13,2016-08-15,3,2.1000000000000014,7,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2016,2529,2016-12-28,2016-12-29,2,2.1000000000000014,7,POINT (-116.9725 32.8261)
HANFORD MUNI AP,36.3114,-119.6231,2016,2671,2016-02-06,2016-02-09,4,0.7700000000000031,6,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2016,2672,2016-03-17,2016-03-18,2,0.7700000000000031,6,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2016,2673,2016-04-17,2016-04-18,2,1.5399999999999991,6,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2016,2674,2016-05-11,2016-05-12,2,2.3100000000000023,6,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2016,2675,2016-05-31,2016-06-01,2,1.5399999999999991,6,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2016,2676,2016-12-09,2016-12-10,2,0.4200000000000017,6,POINT (-119.6231 36.3114)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2016,2805,2016-02-07,2016-02-08,2,0.4200000000000017,6,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2016,2806,2016-03-16,2016-03-17,2,1.5400000000000027,6,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2016,2807,2016-04-05,2016-04-06,2,1.8900000000000006,6,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2016,2808,2016-05-16,2016-05-17,2,5.11000000000001,6,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2016,2809,2016-07-13,2016-07-14,2,0.5600000000000023,6,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2016,2810,2016-09-05,2016-09-07,3,1.9600000000000044,6,POINT (-122.1211 37.6589)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2016,2962,2016-02-06,2016-02-08,3,2.380000000000006,7,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2016,2963,2016-04-16,2016-04-18,3,2.730000000000004,7,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2016,2964,2016-06-19,2016-06-20,2,0.3500000000000014,7,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2016,2965,2016-07-19,2016-07-21,3,0.4200000000000017,7,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2016,2966,2016-09-24,2016-09-26,3,5.460000000000008,7,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2016,2967,2016-11-08,2016-11-09,2,6.230000000000011,7,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2016,2968,2016-12-19,2016-12-20,2,3.5000000000000036,7,POINT (-117.1172 32.5681)
INYOKERN KERN CO,35.6667,-117.8333,2016,3107,2016-01-11,2016-01-12,2,0.28000000000000114,15,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2016,3108,2016-01-20,2016-01-21,2,0.7000000000000011,15,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2016,3109,2016-02-05,2016-02-08,4,1.4700000000000024,15,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2016,3110,2016-03-16,2016-03-17,2,0.5600000000000023,15,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2016,3111,2016-04-05,2016-04-06,2,1.4700000000000024,15,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2016,3112,2016-04-17,2016-04-18,2,0.490000000000002,15,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2016,3113,2016-05-11,2016-05-12,2,0.490000000000002,15,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2016,3114,2016-05-17,2016-05-18,2,0.629999999999999,15,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2016,3115,2016-05-30,2016-05-31,2,0.9100000000000001,15,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2016,3116,2016-06-02,2016-06-03,2,1.8900000000000041,15,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2016,3117,2016-06-19,2016-06-20,2,0.4200000000000017,15,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2016,3118,2016-07-13,2016-07-14,2,0.21000000000000085,15,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2016,3119,2016-07-22,2016-07-24,3,0.14000000000000057,15,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2016,3120,2016-09-25,2016-09-26,2,0.6300000000000026,15,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2016,3121,2016-11-08,2016-11-09,2,0.8399999999999999,15,POINT (-117.8333 35.6667)
LIVERMORE MUNI AP,37.6931,-121.815,2016,3281,2016-02-07,2016-02-08,2,1.9600000000000044,8,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2016,3282,2016-04-05,2016-04-06,2,1.5400000000000027,8,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2016,3283,2016-05-17,2016-05-18,2,1.1199999999999974,8,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2016,3284,2016-06-20,2016-06-21,2,1.960000000000008,8,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2016,3285,2016-06-26,2016-06-27,2,0.7700000000000031,8,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2016,3286,2016-07-23,2016-07-24,2,0.4199999999999946,8,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2016,3287,2016-09-06,2016-09-07,2,1.1900000000000048,8,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2016,3288,2016-09-17,2016-09-18,2,1.1899999999999977,8,POINT (-121.815 37.6931)
LOMPOC AP,34.6667,-120.4667,2016,3431,2016-01-11,2016-01-12,2,0.7000000000000028,3,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2016,3432,2016-06-04,2016-06-05,2,0.7000000000000028,3,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2016,3433,2016-09-24,2016-09-26,3,2.3100000000000023,3,POINT (-120.4667 34.6667)
LOS ALAMITOS AAF,33.79,-118.0519,2016,3589,2016-02-05,2016-02-09,5,1.4000000000000021,10,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2016,3590,2016-04-16,2016-04-17,2,2.520000000000003,10,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2016,3591,2016-05-30,2016-05-31,2,0.9100000000000001,10,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2016,3592,2016-06-17,2016-06-19,3,2.3100000000000023,10,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2016,3593,2016-07-19,2016-07-20,2,1.6099999999999994,10,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2016,3594,2016-08-14,2016-08-15,2,1.4000000000000057,10,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2016,3595,2016-09-24,2016-09-26,3,0.490000000000002,10,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2016,3596,2016-10-19,2016-10-20,2,1.1199999999999974,10,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2016,3597,2016-11-08,2016-11-09,2,1.259999999999998,10,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2016,3598,2016-12-19,2016-12-20,2,3.3600000000000065,10,POINT (-118.0519 33.79)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2016,3764,2016-02-05,2016-02-08,4,1.9600000000000044,10,POINT (-118.2911 34.0236)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2016,3765,2016-03-15,2016-03-16,2,3.500000000000007,10,POINT (-118.2911 34.0236)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2016,3766,2016-04-05,2016-04-06,2,1.9600000000000044,10,POINT (-118.2911 34.0236)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2016,3767,2016-06-02,2016-06-03,2,3.920000000000009,10,POINT (-118.2911 34.0236)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2016,3768,2016-06-18,2016-06-20,3,0.7700000000000031,10,POINT (-118.2911 34.0236)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2016,3769,2016-07-20,2016-07-22,3,1.5400000000000063,10,POINT (-118.2911 34.0236)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2016,3770,2016-09-25,2016-09-26,2,1.8900000000000006,10,POINT (-118.2911 34.0236)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2016,3771,2016-11-08,2016-11-09,2,1.1899999999999977,10,POINT (-118.2911 34.0236)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2016,3772,2016-12-19,2016-12-20,2,2.730000000000004,10,POINT (-118.2911 34.0236)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2016,3773,2016-12-28,2016-12-29,2,0.7699999999999996,10,POINT (-118.2911 34.0236)
LOS ANGELES WHITEMAN AP,34.2592,-118.4133,2016,3919,2016-01-28,2016-01-29,2,2.8000000000000043,8,POINT (-118.4133 34.2592)
LOS ANGELES WHITEMAN AP,34.2592,-118.4133,2016,3920,2016-04-04,2016-04-06,3,0.7000000000000028,8,POINT (-118.4133 34.2592)
LOS ANGELES WHITEMAN AP,34.2592,-118.4133,2016,3921,2016-06-01,2016-06-03,3,3.500000000000007,8,POINT (-118.4133 34.2592)
LOS ANGELES WHITEMAN AP,34.2592,-118.4133,2016,3922,2016-06-18,2016-06-19,2,2.1000000000000014,8,POINT (-118.4133 34.2592)
LOS ANGELES WHITEMAN AP,34.2592,-118.4133,2016,3923,2016-07-19,2016-07-22,4,0.7000000000000028,8,POINT (-118.4133 34.2592)
LOS ANGELES WHITEMAN AP,34.2592,-118.4133,2016,3924,2016-08-13,2016-08-14,2,1.4000000000000057,8,POINT (-118.4133 34.2592)
