Station_name,Latitude,Longitude,Year,heat_event_group,Start_date,End_date,Duration,Intensity,Frequency,geometry
CHINA LAKE NAF,35.6864,-117.6908,2023,1261,2023-04-01,2023-04-02,2,0.7699999999999996,5,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2023,1262,2023-04-09,2023-04-10,2,1.5400000000000027,5,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2023,1263,2023-04-27,2023-04-29,3,0.8400000000000034,5,POINT (-117.6908 35.6864)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2023,1416,2023-04-08,2023-04-10,3,0.4200000000000017,2,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2023,1417,2023-04-25,2023-04-27,3,1.1900000000000013,2,POINT (-122.0528 37.9917)
CORONA MUNICIPAL AP,33.8978,-117.6025,2023,1587,2023-02-03,2023-02-04,2,0.41999999999999815,4,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2023,1588,2023-02-08,2023-02-09,2,1.610000000000003,4,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2023,1589,2023-04-06,2023-04-09,4,2.730000000000004,4,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2023,1590,2023-04-20,2023-04-21,2,2.730000000000004,4,POINT (-117.6025 33.8978)
CRESCENT CITY MCNAMARA AP,41.7836,-124.2381,2023,1665,2023-04-08,2023-04-09,2,1.120000000000001,2,POINT (-124.2381 41.7836)
CRESCENT CITY MCNAMARA AP,41.7836,-124.2381,2023,1666,2023-05-13,2023-05-14,2,6.650000000000009,2,POINT (-124.2381 41.7836)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2023,1836,2023-02-08,2023-02-09,2,1.0500000000000007,5,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2023,1837,2023-03-11,2023-03-12,2,1.0500000000000007,5,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2023,1838,2023-04-07,2023-04-10,4,1.610000000000003,5,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2023,1839,2023-04-28,2023-04-29,2,0.6300000000000026,5,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2023,1840,2023-05-15,2023-05-16,2,1.3299999999999983,5,POINT (-117.8647 34.9883)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2023,2060,2023-01-11,2023-01-12,2,2.3100000000000023,4,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2023,2061,2023-03-11,2023-03-13,3,1.120000000000001,4,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2023,2062,2023-04-08,2023-04-10,3,0.41999999999999815,4,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2023,2063,2023-04-26,2023-04-27,2,0.7700000000000031,4,POINT (-124.1603 40.8097)
FALLBROOK 5 NE,33.4392,-117.1903,2023,2263,2023-03-11,2023-03-13,3,1.120000000000001,3,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2023,2264,2023-04-08,2023-04-10,3,0.41999999999999815,3,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2023,2265,2023-04-26,2023-04-27,2,0.7700000000000031,3,POINT (-117.1903 33.4392)
FRESNO YOSEMITE INTL,36.78,-119.7203,2023,2419,2023-03-10,2023-03-11,2,3.0800000000000054,3,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2023,2420,2023-04-08,2023-04-10,3,3.500000000000007,3,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2023,2421,2023-04-26,2023-04-28,3,1.1900000000000048,3,POINT (-119.7203 36.78)
HANFORD MUNI AP,36.3114,-119.6231,2023,2718,2023-03-10,2023-03-11,2,3.080000000000002,4,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2023,2719,2023-04-08,2023-04-10,3,2.3100000000000023,4,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2023,2720,2023-04-26,2023-04-28,3,1.1900000000000048,4,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2023,2721,2023-05-13,2023-05-14,2,2.3100000000000094,4,POINT (-119.6231 36.3114)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2023,2861,2023-04-08,2023-04-09,2,3.1500000000000057,2,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2023,2862,2023-04-25,2023-04-27,3,1.5400000000000027,2,POINT (-122.1211 37.6589)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2023,3014,2023-02-08,2023-02-10,3,1.120000000000001,3,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2023,3015,2023-03-11,2023-03-12,2,0.14000000000000057,3,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2023,3016,2023-04-20,2023-04-21,2,2.730000000000004,3,POINT (-117.1172 32.5681)
INYOKERN KERN CO,35.6667,-117.8333,2023,3189,2023-03-11,2023-03-13,3,1.120000000000001,3,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2023,3190,2023-04-08,2023-04-10,3,0.41999999999999815,3,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2023,3191,2023-04-26,2023-04-27,2,0.7700000000000031,3,POINT (-117.8333 35.6667)
LIVERMORE MUNI AP,37.6931,-121.815,2023,3342,2023-04-08,2023-04-10,3,1.9600000000000044,2,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2023,3343,2023-04-25,2023-04-27,3,1.1900000000000013,2,POINT (-121.815 37.6931)
LOMPOC AP,34.6667,-120.4667,2023,3466,2023-03-11,2023-03-13,3,1.120000000000001,3,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2023,3467,2023-04-08,2023-04-10,3,0.41999999999999815,3,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2023,3468,2023-04-26,2023-04-27,2,0.7700000000000031,3,POINT (-120.4667 34.6667)
LOS ALAMITOS AAF,33.79,-118.0519,2023,3639,2023-03-17,2023-03-18,2,2.380000000000006,3,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2023,3640,2023-04-20,2023-04-21,2,1.8200000000000003,3,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2023,3641,2023-05-16,2023-05-17,2,2.940000000000005,3,POINT (-118.0519 33.79)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2023,3825,2023-02-08,2023-02-09,2,2.730000000000004,2,POINT (-118.2911 34.0236)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2023,3826,2023-04-20,2023-04-21,2,1.7500000000000036,2,POINT (-118.2911 34.0236)
MADERA MUNI AP,36.985,-120.1106,2023,4126,2023-04-26,2023-04-28,3,1.5400000000000063,1,POINT (-120.1106 36.985)
MARYSVILLE AP (ASOS),39.1019,-121.5689,2023,4266,2023-04-08,2023-04-10,3,1.610000000000003,3,POINT (-121.5689 39.1019)
MARYSVILLE AP (ASOS),39.1019,-121.5689,2023,4267,2023-04-21,2023-04-22,2,0.41999999999999815,3,POINT (-121.5689 39.1019)
MARYSVILLE AP (ASOS),39.1019,-121.5689,2023,4268,2023-04-25,2023-04-27,3,1.1899999999999977,3,POINT (-121.5689 39.1019)
MERCED 23 WSW,37.2381,-120.8825,2023,4480,2023-03-11,2023-03-13,3,1.120000000000001,3,POINT (-120.8825 37.2381)
MERCED 23 WSW,37.2381,-120.8825,2023,4481,2023-04-08,2023-04-10,3,0.41999999999999815,3,POINT (-120.8825 37.2381)
MERCED 23 WSW,37.2381,-120.8825,2023,4482,2023-04-26,2023-04-27,2,0.7700000000000031,3,POINT (-120.8825 37.2381)
MERCED MUNI AP,37.2858,-120.5178,2023,4653,2023-02-03,2023-02-04,2,1.5400000000000027,5,POINT (-120.5178 37.2858)
MERCED MUNI AP,37.2858,-120.5178,2023,4654,2023-02-19,2023-02-20,2,0.7699999999999996,5,POINT (-120.5178 37.2858)
MERCED MUNI AP,37.2858,-120.5178,2023,4655,2023-04-08,2023-04-10,3,1.9600000000000044,5,POINT (-120.5178 37.2858)
MERCED MUNI AP,37.2858,-120.5178,2023,4656,2023-04-26,2023-04-28,3,0.7700000000000031,5,POINT (-120.5178 37.2858)
MERCED MUNI AP,37.2858,-120.5178,2023,4657,2023-05-13,2023-05-14,2,0.7700000000000031,5,POINT (-120.5178 37.2858)
MODESTO AP,37.6256,-120.955,2023,4827,2023-04-08,2023-04-10,3,1.9600000000000044,4,POINT (-120.955 37.6256)
MODESTO AP,37.6256,-120.955,2023,4828,2023-04-21,2023-04-22,2,0.4200000000000017,4,POINT (-120.955 37.6256)
MODESTO AP,37.6256,-120.955,2023,4829,2023-04-26,2023-04-28,3,0.7700000000000031,4,POINT (-120.955 37.6256)
MODESTO AP,37.6256,-120.955,2023,4830,2023-05-13,2023-05-14,2,0.4199999999999946,4,POINT (-120.955 37.6256)
MOFFETT FED AIRFIELD,37.4058,-122.0481,2023,4999,2023-04-06,2023-04-07,2,0.3500000000000014,2,POINT (-122.0481 37.4058)
MOFFETT FED AIRFIELD,37.4058,-122.0481,2023,5000,2023-04-25,2023-04-27,3,1.0500000000000007,2,POINT (-122.0481 37.4058)
MONTAGUE SISKIYOU AP,41.7736,-122.4683,2023,5168,2023-03-12,2023-03-13,2,1.9600000000000044,4,POINT (-122.4683 41.7736)
MONTAGUE SISKIYOU AP,41.7736,-122.4683,2023,5169,2023-04-07,2023-04-10,4,1.1900000000000013,4,POINT (-122.4683 41.7736)
MONTAGUE SISKIYOU AP,41.7736,-122.4683,2023,5170,2023-04-25,2023-04-28,4,1.5400000000000027,4,POINT (-122.4683 41.7736)
MONTAGUE SISKIYOU AP,41.7736,-122.4683,2023,5171,2023-05-17,2023-05-19,3,0.7700000000000031,4,POINT (-122.4683 41.7736)
MONTEREY PENINSUL AP,36.5903,-121.8489,2023,5285,2023-03-11,2023-03-12,2,0.7699999999999996,3,POINT (-121.8489 36.5903)
MONTEREY PENINSUL AP,36.5903,-121.8489,2023,5286,2023-04-26,2023-04-27,2,1.9600000000000044,3,POINT (-121.8489 36.5903)
MONTEREY PENINSUL AP,36.5903,-121.8489,2023,5287,2023-05-29,2023-05-30,2,0.2099999999999973,3,POINT (-121.8489 36.5903)
MT SHASTA,41.315,-122.3172,2023,5460,2023-03-16,2023-03-17,2,1.120000000000001,3,POINT (-122.3172 41.315)
MT SHASTA,41.315,-122.3172,2023,5461,2023-04-08,2023-04-09,2,6.230000000000009,3,POINT (-122.3172 41.315)
MT SHASTA,41.315,-122.3172,2023,5462,2023-04-26,2023-04-28,3,0.41999999999999815,3,POINT (-122.3172 41.315)
MT WILSON,34.2333,-118.0667,2023,5655,2023-03-11,2023-03-13,3,1.120000000000001,3,POINT (-118.0667 34.2333)
MT WILSON,34.2333,-118.0667,2023,5656,2023-04-08,2023-04-10,3,0.41999999999999815,3,POINT (-118.0667 34.2333)
MT WILSON,34.2333,-118.0667,2023,5657,2023-04-26,2023-04-27,2,0.7700000000000031,3,POINT (-118.0667 34.2333)
N IS NAS,32.6922,-117.2097,2023,5815,2023-04-20,2023-04-21,2,3.5000000000000036,1,POINT (-117.2097 32.6922)
NAPA CO AP,38.2075,-122.2803,2023,5973,2023-04-08,2023-04-09,2,3.0800000000000054,2,POINT (-122.2803 38.2075)
NAPA CO AP,38.2075,-122.2803,2023,5974,2023-04-26,2023-04-27,2,1.120000000000001,2,POINT (-122.2803 38.2075)
OAKLAND INTL AP,37.7178,-122.2331,2023,6097,2023-04-08,2023-04-09,2,3.1500000000000057,2,POINT (-122.2331 37.7178)
OAKLAND INTL AP,37.7178,-122.2331,2023,6098,2023-04-25,2023-04-27,3,2.310000000000006,2,POINT (-122.2331 37.7178)
OCEANSIDE MUNI AP,33.2194,-117.3497,2023,6237,2023-04-20,2023-04-21,2,3.9200000000000053,1,POINT (-117.3497 33.2194)
OROVILLE MUNI AP,39.4942,-121.6222,2023,6367,2023-01-24,2023-01-26,3,0.4200000000000017,4,POINT (-121.6222 39.4942)
OROVILLE MUNI AP,39.4942,-121.6222,2023,6368,2023-04-08,2023-04-10,3,1.9600000000000044,4,POINT (-121.6222 39.4942)
OROVILLE MUNI AP,39.4942,-121.6222,2023,6369,2023-04-25,2023-04-27,3,1.1899999999999977,4,POINT (-121.6222 39.4942)
OROVILLE MUNI AP,39.4942,-121.6222,2023,6370,2023-05-12,2023-05-13,2,1.960000000000008,4,POINT (-121.6222 39.4942)
OXNARD VENTURA CO AP,34.2,-119.2042,2023,6509,2023-04-20,2023-04-21,2,1.8900000000000006,1,POINT (-119.2042 34.2)
PALM SPRINGS ASOS,33.8222,-116.5044,2023,6620,2023-01-12,2023-01-13,2,0.3500000000000014,4,POINT (-116.5044 33.8222)
PALM SPRINGS ASOS,33.8222,-116.5044,2023,6621,2023-03-08,2023-03-09,2,1.5400000000000027,4,POINT (-116.5044 33.8222)
PALM SPRINGS ASOS,33.8222,-116.5044,2023,6622,2023-04-01,2023-04-02,2,0.7699999999999996,4,POINT (-116.5044 33.8222)
PALM SPRINGS ASOS,33.8222,-116.5044,2023,6623,2023-04-08,2023-04-10,3,2.3100000000000094,4,POINT (-116.5044 33.8222)
PALO ALTO,37.4667,-122.1167,2023,6759,2023-04-09,2023-04-10,2,0.7700000000000031,2,POINT (-122.1167 37.4667)
PALO ALTO,37.4667,-122.1167,2023,6760,2023-04-25,2023-04-27,3,0.7000000000000028,2,POINT (-122.1167 37.4667)
PASO ROBLES MUNI AP,35.6694,-120.6292,2023,6929,2023-01-26,2023-01-27,2,0.28000000000000114,3,POINT (-120.6292 35.6694)
PASO ROBLES MUNI AP,35.6694,-120.6292,2023,6930,2023-04-08,2023-04-10,3,1.9600000000000044,3,POINT (-120.6292 35.6694)
PASO ROBLES MUNI AP,35.6694,-120.6292,2023,6931,2023-04-26,2023-04-28,3,1.1199999999999974,3,POINT (-120.6292 35.6694)
PT MUGU NF,34.1242,-119.1228,2023,7086,2023-03-11,2023-03-12,2,0.41999999999999815,1,POINT (-119.1228 34.1242)
RAMONA AP,33.0381,-116.9161,2023,7254,2023-02-08,2023-02-09,2,1.120000000000001,2,POINT (-116.9161 33.0381)
RAMONA AP,33.0381,-116.9161,2023,7255,2023-04-09,2023-04-10,2,1.1900000000000013,2,POINT (-116.9161 33.0381)
RED BLUFF MUNI AP,40.1519,-122.2547,2023,7405,2023-01-23,2023-01-24,2,3.1500000000000057,7,POINT (-122.2547 40.1519)
RED BLUFF MUNI AP,40.1519,-122.2547,2023,7406,2023-02-19,2023-02-20,2,1.610000000000003,7,POINT (-122.2547 40.1519)
RED BLUFF MUNI AP,40.1519,-122.2547,2023,7407,2023-03-16,2023-03-17,2,1.5400000000000027,7,POINT (-122.2547 40.1519)
RED BLUFF MUNI AP,40.1519,-122.2547,2023,7408,2023-04-09,2023-04-10,2,1.1900000000000048,7,POINT (-122.2547 40.1519)
RED BLUFF MUNI AP,40.1519,-122.2547,2023,7409,2023-04-21,2023-04-22,2,1.1900000000000013,7,POINT (-122.2547 40.1519)
RED BLUFF MUNI AP,40.1519,-122.2547,2023,7410,2023-04-25,2023-04-27,3,0.4199999999999946,7,POINT (-122.2547 40.1519)
RED BLUFF MUNI AP,40.1519,-122.2547,2023,7411,2023-05-12,2023-05-13,2,1.1900000000000048,7,POINT (-122.2547 40.1519)
REDDING AP,40.5147,-122.2978,2023,7548,2023-01-23,2023-01-24,2,3.1500000000000057,6,POINT (-122.2978 40.5147)
REDDING AP,40.5147,-122.2978,2023,7549,2023-03-16,2023-03-17,2,1.1900000000000013,6,POINT (-122.2978 40.5147)
REDDING AP,40.5147,-122.2978,2023,7550,2023-04-08,2023-04-10,3,0.7700000000000031,6,POINT (-122.2978 40.5147)
REDDING AP,40.5147,-122.2978,2023,7551,2023-04-21,2023-04-22,2,1.5400000000000027,6,POINT (-122.2978 40.5147)
REDDING AP,40.5147,-122.2978,2023,7552,2023-04-25,2023-04-27,3,1.1200000000000045,6,POINT (-122.2978 40.5147)
REDDING AP,40.5147,-122.2978,2023,7553,2023-05-12,2023-05-13,2,1.1900000000000048,6,POINT (-122.2978 40.5147)
S LAKE TAHOE AP,38.8983,-119.9961,2023,7693,2023-01-31,2023-02-02,3,0.4900000000000002,5,POINT (-119.9961 38.8983)
S LAKE TAHOE AP,38.8983,-119.9961,2023,7694,2023-02-08,2023-02-09,2,1.5400000000000027,5,POINT (-119.9961 38.8983)
S LAKE TAHOE AP,38.8983,-119.9961,2023,7695,2023-04-08,2023-04-10,3,1.5400000000000027,5,POINT (-119.9961 38.8983)
S LAKE TAHOE AP,38.8983,-119.9961,2023,7696,2023-04-26,2023-04-28,3,1.9600000000000044,5,POINT (-119.9961 38.8983)
S LAKE TAHOE AP,38.8983,-119.9961,2023,7697,2023-05-16,2023-05-17,2,0.3500000000000014,5,POINT (-119.9961 38.8983)
SACRAMENTO 5 ESE,38.5553,-121.4183,2023,7920,2023-03-11,2023-03-13,3,1.120000000000001,3,POINT (-121.4183 38.5553)
SACRAMENTO 5 ESE,38.5553,-121.4183,2023,7921,2023-04-08,2023-04-10,3,0.41999999999999815,3,POINT (-121.4183 38.5553)
SACRAMENTO 5 ESE,38.5553,-121.4183,2023,7922,2023-04-26,2023-04-27,2,0.7700000000000031,3,POINT (-121.4183 38.5553)
SACRAMENTO AP ASOS,38.5067,-121.4961,2023,8092,2023-04-08,2023-04-10,3,1.1900000000000048,2,POINT (-121.4961 38.5067)
SACRAMENTO AP ASOS,38.5067,-121.4961,2023,8093,2023-04-25,2023-04-27,3,1.120000000000001,2,POINT (-121.4961 38.5067)
SACRAMENTO METRO AP,38.7006,-121.5947,2023,8257,2023-04-08,2023-04-10,3,0.7700000000000031,3,POINT (-121.5947 38.7006)
SACRAMENTO METRO AP,38.7006,-121.5947,2023,8258,2023-04-21,2023-04-22,2,0.3500000000000014,3,POINT (-121.5947 38.7006)
SACRAMENTO METRO AP,38.7006,-121.5947,2023,8259,2023-04-25,2023-04-27,3,0.7700000000000031,3,POINT (-121.5947 38.7006)
SALINAS AP,36.6636,-121.6092,2023,8402,2023-03-10,2023-03-11,2,3.9200000000000053,2,POINT (-121.6092 36.6636)
SALINAS AP,36.6636,-121.6092,2023,8403,2023-05-12,2023-05-13,2,3.1500000000000057,2,POINT (-121.6092 36.6636)
SAN CARLOS AP,37.5167,-122.25,2023,8535,2023-03-10,2023-03-11,2,1.4000000000000021,2,POINT (-122.25 37.5167)
SAN CARLOS AP,37.5167,-122.25,2023,8536,2023-04-08,2023-04-09,2,3.500000000000007,2,POINT (-122.25 37.5167)
SAN CLEMENTE IS NAAS,33.0233,-118.5881,2023,8686,2023-04-20,2023-04-21,2,2.7300000000000075,1,POINT (-118.5881 33.0233)
SAN DIEGO MIRAMAR NAS,32.8667,-117.1333,2023,8873,2023-02-08,2023-02-09,2,3.850000000000005,3,POINT (-117.1333 32.8667)
SAN DIEGO MIRAMAR NAS,32.8667,-117.1333,2023,8874,2023-04-20,2023-04-21,2,4.270000000000007,3,POINT (-117.1333 32.8667)
SAN DIEGO MIRAMAR NAS,32.8667,-117.1333,2023,8875,2023-05-14,2023-05-15,2,2.6600000000000037,3,POINT (-117.1333 32.8667)
SAN FRANCISCO DWTN,37.7706,-122.4269,2023,9098,2023-03-11,2023-03-13,3,1.120000000000001,3,POINT (-122.4269 37.7706)
SAN FRANCISCO DWTN,37.7706,-122.4269,2023,9099,2023-04-08,2023-04-10,3,0.41999999999999815,3,POINT (-122.4269 37.7706)
SAN FRANCISCO DWTN,37.7706,-122.4269,2023,9100,2023-04-26,2023-04-27,2,0.7700000000000031,3,POINT (-122.4269 37.7706)
SAN FRANCISCO INTL AP,37.6197,-122.3656,2023,9244,2023-03-09,2023-03-11,3,1.1900000000000013,3,POINT (-122.3656 37.6197)
SAN FRANCISCO INTL AP,37.6197,-122.3656,2023,9245,2023-04-08,2023-04-09,2,2.3800000000000026,3,POINT (-122.3656 37.6197)
SAN FRANCISCO INTL AP,37.6197,-122.3656,2023,9246,2023-04-25,2023-04-27,3,1.1900000000000048,3,POINT (-122.3656 37.6197)
SAN JOSE,37.3594,-121.9244,2023,9395,2023-03-17,2023-03-18,2,0.7700000000000031,3,POINT (-121.9244 37.3594)
SAN JOSE,37.3594,-121.9244,2023,9396,2023-04-09,2023-04-10,2,1.1900000000000013,3,POINT (-121.9244 37.3594)
SAN JOSE,37.3594,-121.9244,2023,9397,2023-04-25,2023-04-27,3,1.9600000000000044,3,POINT (-121.9244 37.3594)
SAN JOSE REID HILLVIEW AP,37.3333,-121.8167,2023,9529,2023-04-09,2023-04-10,2,2.1000000000000014,2,POINT (-121.8167 37.3333)
SAN JOSE REID HILLVIEW AP,37.3333,-121.8167,2023,9530,2023-04-25,2023-04-27,3,1.4000000000000021,2,POINT (-121.8167 37.3333)
SAN LUIS OBISPO MCCHESNEY FLD,35.2381,-120.6442,2023,9686,2023-01-24,2023-01-25,2,1.9600000000000044,2,POINT (-120.6442 35.2381)
SAN LUIS OBISPO MCCHESNEY FLD,35.2381,-120.6442,2023,9687,2023-02-08,2023-02-09,2,0.41999999999999815,2,POINT (-120.6442 35.2381)
SAN NICOLAS IS,33.2339,-119.4558,2023,9860,2023-04-20,2023-04-21,2,3.9200000000000053,1,POINT (-119.4558 33.2339)
SAN SIMEON PT PIEDRAS BLANCAS,35.6656,-121.2847,2023,10063,2023-03-11,2023-03-13,3,1.120000000000001,3,POINT (-121.2847 35.6656)
SAN SIMEON PT PIEDRAS BLANCAS,35.6656,-121.2847,2023,10064,2023-04-08,2023-04-10,3,0.41999999999999815,3,POINT (-121.2847 35.6656)
SAN SIMEON PT PIEDRAS BLANCAS,35.6656,-121.2847,2023,10065,2023-04-26,2023-04-27,2,0.7700000000000031,3,POINT (-121.2847 35.6656)
SANTA ANA JOHN WAYNE AP,33.6797,-117.8675,2023,10212,2023-03-17,2023-03-18,2,1.8900000000000041,2,POINT (-117.8675 33.6797)
SANTA ANA JOHN WAYNE AP,33.6797,-117.8675,2023,10213,2023-04-20,2023-04-21,2,3.0800000000000054,2,POINT (-117.8675 33.6797)
SANTA BARBARA 11 W,34.4142,-119.8797,2023,10384,2023-03-11,2023-03-13,3,1.120000000000001,3,POINT (-119.8797 34.4142)
SANTA BARBARA 11 W,34.4142,-119.8797,2023,10385,2023-04-08,2023-04-10,3,0.41999999999999815,3,POINT (-119.8797 34.4142)
SANTA BARBARA 11 W,34.4142,-119.8797,2023,10386,2023-04-26,2023-04-27,2,0.7700000000000031,3,POINT (-119.8797 34.4142)
SANTA MARIA PUBLIC AP,34.8942,-120.4522,2023,10533,2023-02-08,2023-02-09,2,1.1900000000000013,2,POINT (-120.4522 34.8942)
SANTA MARIA PUBLIC AP,34.8942,-120.4522,2023,10534,2023-04-20,2023-04-21,2,2.380000000000006,2,POINT (-120.4522 34.8942)
SANTA MONICA MUNI AP,34.0211,-118.4472,2023,10692,2023-04-20,2023-04-21,2,4.270000000000007,1,POINT (-118.4472 34.0211)
SANTA YNEZ AP,34.6069,-120.0756,2023,10889,2023-02-08,2023-02-09,2,1.0500000000000007,4,POINT (-120.0756 34.6069)
SANTA YNEZ AP,34.6069,-120.0756,2023,10890,2023-03-11,2023-03-13,3,0.7000000000000028,4,POINT (-120.0756 34.6069)
SANTA YNEZ AP,34.6069,-120.0756,2023,10891,2023-04-09,2023-04-10,2,0.3500000000000014,4,POINT (-120.0756 34.6069)
SANTA YNEZ AP,34.6069,-120.0756,2023,10892,2023-04-20,2023-04-21,2,2.450000000000003,4,POINT (-120.0756 34.6069)
STOCKTON AP,37.89,-121.2264,2023,11065,2023-02-08,2023-02-09,2,1.1900000000000013,3,POINT (-121.2264 37.89)
STOCKTON AP,37.89,-121.2264,2023,11066,2023-04-09,2023-04-10,2,1.610000000000003,3,POINT (-121.2264 37.89)
