Station_name,Latitude,Longitude,Year,heat_event_group,Start_date,End_date,Duration,Intensity,Frequency,geometry
ALTURAS MUNI AP,41.4836,-120.5614,2009,51,2009-01-01,2009-01-01,1,0.5600000000000005,12,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2009,52,2009-02-19,2009-02-21,3,1.4700000000000024,12,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2009,53,2009-03-18,2009-03-19,2,0.9100000000000001,12,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2009,54,2009-04-18,2009-04-21,4,0.5599999999999987,12,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2009,55,2009-05-08,2009-05-10,3,2.8000000000000043,12,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2009,56,2009-05-16,2009-05-17,2,2.1700000000000053,12,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2009,57,2009-06-16,2009-06-18,3,0.9100000000000001,12,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2009,58,2009-06-23,2009-06-24,2,2.8000000000000043,12,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2009,59,2009-07-15,2009-07-18,4,0.14000000000000057,12,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2009,60,2009-08-18,2009-08-20,3,0.14000000000000057,12,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2009,61,2009-11-03,2009-11-04,2,0.3500000000000014,12,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2009,62,2009-12-18,2009-12-19,2,1.2600000000000016,12,POINT (-120.5614 41.4836)
ARCATA EUREKA AP,40.9783,-124.1047,2009,209,2009-01-12,2009-01-13,2,1.5400000000000027,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2009,210,2009-02-18,2009-02-19,2,1.5400000000000027,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2009,211,2009-03-17,2009-03-18,2,0.41999999999999993,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2009,212,2009-04-05,2009-04-06,2,7.000000000000011,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2009,213,2009-08-07,2009-08-08,2,2.380000000000006,6,POINT (-124.1047 40.9783)
