Station_name,Latitude,Longitude,Year,heat_event_group,Start_date,End_date,Duration,Intensity,Frequency,geometry
CORONA MUNICIPAL AP,33.8978,-117.6025,2007,1461,2007-01-24,2007-01-25,2,0.7000000000000028,10,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2007,1462,2007-02-04,2007-02-05,2,0.7000000000000028,10,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2007,1463,2007-03-04,2007-03-06,3,1.4000000000000021,10,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2007,1464,2007-05-07,2007-05-08,2,1.4000000000000057,10,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2007,1465,2007-06-12,2007-06-13,2,2.8000000000000043,10,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2007,1466,2007-06-30,2007-07-02,3,1.4000000000000057,10,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2007,1467,2007-08-13,2007-08-14,2,1.4000000000000057,10,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2007,1468,2007-08-30,2007-08-31,2,0.7000000000000028,10,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2007,1469,2007-10-23,2007-10-24,2,0.7000000000000028,10,POINT (-117.6025 33.8978)
CRESCENT CITY MCNAMARA AP,41.7836,-124.2381,2007,1606,2007-02-03,2007-02-05,3,2.940000000000005,6,POINT (-124.2381 41.7836)
CRESCENT CITY MCNAMARA AP,41.7836,-124.2381,2007,1607,2007-05-06,2007-05-08,3,6.0900000000000105,6,POINT (-124.2381 41.7836)
CRESCENT CITY MCNAMARA AP,41.7836,-124.2381,2007,1608,2007-06-27,2007-06-29,3,0.2099999999999973,6,POINT (-124.2381 41.7836)
CRESCENT CITY MCNAMARA AP,41.7836,-124.2381,2007,1609,2007-08-16,2007-08-17,2,0.5600000000000023,6,POINT (-124.2381 41.7836)
CRESCENT CITY MCNAMARA AP,41.7836,-124.2381,2007,1610,2007-08-28,2007-08-29,2,2.030000000000001,6,POINT (-124.2381 41.7836)
CRESCENT CITY MCNAMARA AP,41.7836,-124.2381,2007,1611,2007-10-22,2007-10-23,2,2.520000000000003,6,POINT (-124.2381 41.7836)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2007,1706,2007-02-04,2007-02-05,2,1.6800000000000033,7,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2007,1707,2007-03-05,2007-03-06,2,3.0800000000000054,7,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2007,1708,2007-03-10,2007-03-13,4,1.9600000000000044,7,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2007,1709,2007-04-03,2007-04-05,3,0.3500000000000014,7,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2007,1710,2007-04-24,2007-04-28,5,1.5400000000000063,7,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2007,1711,2007-05-14,2007-05-15,2,0.4200000000000017,7,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2007,1712,2007-05-31,2007-06-03,4,0.5600000000000023,7,POINT (-117.8647 34.9883)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2007,1881,2007-01-07,2007-01-08,2,2.030000000000001,10,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2007,1882,2007-02-16,2007-02-17,2,1.1900000000000013,10,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2007,1883,2007-03-04,2007-03-06,3,0.3500000000000014,10,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2007,1884,2007-03-11,2007-03-12,2,0.41999999999999815,10,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2007,1885,2007-04-26,2007-04-28,3,0.7000000000000028,10,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2007,1886,2007-06-12,2007-06-14,3,0.28000000000000114,10,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2007,1887,2007-08-20,2007-08-21,2,0.4200000000000017,10,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2007,1888,2007-08-28,2007-08-29,2,0.980000000000004,10,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2007,1889,2007-09-01,2007-09-02,2,0.3500000000000014,10,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2007,1890,2007-10-23,2007-10-24,2,0.07000000000000028,10,POINT (-124.1603 40.8097)
FALLBROOK 5 NE,33.4392,-117.1903,2007,2107,2007-01-07,2007-01-08,2,2.030000000000001,10,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2007,2108,2007-02-16,2007-02-17,2,1.1900000000000013,10,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2007,2109,2007-03-04,2007-03-06,3,0.3500000000000014,10,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2007,2110,2007-03-11,2007-03-12,2,0.41999999999999815,10,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2007,2111,2007-04-26,2007-04-28,3,0.7000000000000028,10,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2007,2112,2007-06-12,2007-06-14,3,0.28000000000000114,10,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2007,2113,2007-08-20,2007-08-21,2,0.4200000000000017,10,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2007,2114,2007-08-28,2007-08-29,2,0.980000000000004,10,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2007,2115,2007-09-01,2007-09-02,2,0.3500000000000014,10,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2007,2116,2007-10-23,2007-10-24,2,0.07000000000000028,10,POINT (-117.1903 33.4392)
FRESNO YOSEMITE INTL,36.78,-119.7203,2007,2296,2007-01-24,2007-01-25,2,1.4700000000000024,12,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2007,2297,2007-03-04,2007-03-06,3,0.6999999999999993,12,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2007,2298,2007-03-11,2007-03-13,3,0.5599999999999987,12,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2007,2299,2007-04-24,2007-04-25,2,1.8200000000000038,12,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2007,2300,2007-04-27,2007-04-28,2,2.8700000000000045,12,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2007,2301,2007-05-24,2007-05-26,3,0.21000000000000085,12,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2007,2302,2007-06-13,2007-06-14,2,1.3299999999999983,12,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2007,2303,2007-07-04,2007-07-05,2,0.06999999999999318,12,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2007,2304,2007-07-24,2007-07-25,2,0.3500000000000014,12,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2007,2305,2007-07-27,2007-07-28,2,0.28000000000000114,12,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2007,2306,2007-08-21,2007-08-22,2,0.5600000000000023,12,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2007,2307,2007-08-28,2007-08-29,2,0.07000000000000028,12,POINT (-119.7203 36.78)
GILLESPIE FLD AP,32.8261,-116.9725,2007,2447,2007-01-24,2007-01-25,2,0.7000000000000028,8,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2007,2448,2007-02-04,2007-02-05,2,2.1000000000000014,8,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2007,2449,2007-03-11,2007-03-12,2,3.9900000000000055,8,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2007,2450,2007-04-24,2007-04-25,2,2.8000000000000043,8,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2007,2451,2007-05-07,2007-05-08,2,0.7000000000000028,8,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2007,2452,2007-06-03,2007-06-04,2,0.9800000000000004,8,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2007,2453,2007-06-12,2007-06-14,3,0.28000000000000114,8,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2007,2454,2007-11-13,2007-11-14,2,0.7000000000000028,8,POINT (-116.9725 32.8261)
HANFORD MUNI AP,36.3114,-119.6231,2007,2601,2007-01-23,2007-01-25,3,1.5400000000000027,9,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2007,2602,2007-03-04,2007-03-07,4,0.4200000000000017,9,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2007,2603,2007-03-12,2007-03-14,3,0.4200000000000017,9,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2007,2604,2007-04-27,2007-04-28,2,3.500000000000007,9,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2007,2605,2007-05-25,2007-05-26,2,0.4200000000000017,9,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2007,2606,2007-06-13,2007-06-15,3,0.4200000000000017,9,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2007,2607,2007-07-04,2007-07-05,2,0.4200000000000017,9,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2007,2608,2007-07-24,2007-07-25,2,0.4199999999999946,9,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2007,2609,2007-08-21,2007-08-22,2,0.769999999999996,9,POINT (-119.6231 36.3114)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2007,2747,2007-02-16,2007-02-17,2,1.610000000000003,6,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2007,2748,2007-04-27,2007-04-28,2,1.120000000000001,6,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2007,2749,2007-06-12,2007-06-14,3,1.1900000000000048,6,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2007,2750,2007-08-20,2007-08-21,2,1.1900000000000013,6,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2007,2751,2007-08-28,2007-08-29,2,0.4200000000000017,6,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2007,2752,2007-09-24,2007-09-26,3,2.380000000000006,6,POINT (-122.1211 37.6589)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2007,2894,2007-01-08,2007-01-09,2,0.5600000000000023,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2007,2895,2007-01-24,2007-01-25,2,4.130000000000006,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2007,2896,2007-03-04,2007-03-05,2,2.8700000000000045,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2007,2897,2007-03-11,2007-03-12,2,2.1700000000000017,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2007,2898,2007-04-27,2007-04-28,2,3.7800000000000047,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2007,2899,2007-07-26,2007-07-27,2,0.28000000000000114,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2007,2900,2007-08-13,2007-08-14,2,3.0800000000000054,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2007,2901,2007-11-13,2007-11-14,2,1.5400000000000027,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2007,2902,2007-12-23,2007-12-24,2,2.730000000000004,9,POINT (-117.1172 32.5681)
INYOKERN KERN CO,35.6667,-117.8333,2007,3041,2007-02-04,2007-02-05,2,2.030000000000001,4,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2007,3042,2007-03-05,2007-03-06,2,2.1000000000000014,4,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2007,3043,2007-03-11,2007-03-13,3,1.4000000000000021,4,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2007,3044,2007-04-24,2007-04-27,4,2.1000000000000014,4,POINT (-117.8333 35.6667)
LIVERMORE MUNI AP,37.6931,-121.815,2007,3216,2007-02-15,2007-02-16,2,3.010000000000005,9,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2007,3217,2007-03-04,2007-03-05,2,1.1900000000000013,9,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2007,3218,2007-03-11,2007-03-13,3,1.120000000000001,9,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2007,3219,2007-04-26,2007-04-28,3,0.7700000000000031,9,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2007,3220,2007-05-23,2007-05-24,2,0.7700000000000031,9,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2007,3221,2007-06-12,2007-06-14,3,1.9600000000000009,9,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2007,3222,2007-08-28,2007-08-29,2,1.1899999999999977,9,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2007,3223,2007-09-25,2007-09-26,2,1.5400000000000027,9,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2007,3224,2007-10-23,2007-10-24,2,1.5400000000000027,9,POINT (-121.815 37.6931)
LOMPOC AP,34.6667,-120.4667,2007,3369,2007-01-07,2007-01-08,2,1.4000000000000021,8,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2007,3370,2007-02-16,2007-02-17,2,1.4000000000000021,8,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2007,3371,2007-03-10,2007-03-12,3,3.1500000000000057,8,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2007,3372,2007-05-06,2007-05-07,2,4.550000000000008,8,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2007,3373,2007-06-12,2007-06-15,4,0.7000000000000028,8,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2007,3374,2007-09-01,2007-09-02,2,1.4000000000000021,8,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2007,3375,2007-09-25,2007-09-26,2,3.1500000000000057,8,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2007,3376,2007-10-23,2007-10-24,2,1.0500000000000007,8,POINT (-120.4667 34.6667)
LOS ALAMITOS AAF,33.79,-118.0519,2007,3509,2007-01-07,2007-01-08,2,2.8000000000000043,4,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2007,3510,2007-05-06,2007-05-07,2,3.500000000000007,4,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2007,3511,2007-07-01,2007-07-02,2,1.120000000000001,4,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2007,3512,2007-08-13,2007-08-14,2,2.8000000000000043,4,POINT (-118.0519 33.79)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2007,3682,2007-01-24,2007-01-25,2,1.1900000000000013,10,POINT (-118.2911 34.0236)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2007,3683,2007-02-04,2007-02-05,2,0.7699999999999996,10,POINT (-118.2911 34.0236)
