Station_name,Latitude,Longitude,Year,heat_event_group,Start_date,End_date,Duration,Intensity,Frequency,geometry
CHINA LAKE NAF,35.6864,-117.6908,2011,1180,2011-06-14,2011-06-15,2,0.14000000000000057,8,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2011,1181,2011-12-16,2011-12-17,2,0.7699999999999996,8,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2011,1182,2011-12-31,2011-12-31,1,0.07000000000000028,8,POINT (-117.6908 35.6864)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2011,1327,2011-02-05,2011-02-06,2,0.4200000000000017,6,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2011,1328,2011-03-29,2011-03-30,2,5.390000000000008,6,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2011,1329,2011-04-30,2011-05-02,3,0.3500000000000014,6,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2011,1330,2011-05-04,2011-05-05,2,1.1899999999999977,6,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2011,1331,2011-06-13,2011-06-15,3,0.3500000000000014,6,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2011,1332,2011-06-20,2011-06-21,2,1.5399999999999991,6,POINT (-122.0528 37.9917)
CORONA MUNICIPAL AP,33.8978,-117.6025,2011,1495,2011-01-13,2011-01-15,3,0.7000000000000028,8,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2011,1496,2011-03-04,2011-03-05,2,0.7000000000000028,8,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2011,1497,2011-03-30,2011-03-31,2,2.1000000000000014,8,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2011,1498,2011-05-02,2011-05-03,2,1.4000000000000057,8,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2011,1499,2011-06-20,2011-06-21,2,2.1000000000000014,8,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2011,1500,2011-08-01,2011-08-02,2,0.7000000000000028,8,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2011,1501,2011-08-25,2011-08-27,3,0.7000000000000028,8,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2011,1502,2011-12-24,2011-12-25,2,0.7000000000000028,8,POINT (-117.6025 33.8978)
CRESCENT CITY MCNAMARA AP,41.7836,-124.2381,2011,1625,2011-01-11,2011-01-12,2,0.41999999999999993,3,POINT (-124.2381 41.7836)
CRESCENT CITY MCNAMARA AP,41.7836,-124.2381,2011,1626,2011-01-22,2011-01-24,3,0.490000000000002,3,POINT (-124.2381 41.7836)
CRESCENT CITY MCNAMARA AP,41.7836,-124.2381,2011,1627,2011-06-02,2011-06-04,3,2.520000000000003,3,POINT (-124.2381 41.7836)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2011,1737,2011-01-14,2011-01-15,2,1.5400000000000027,9,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2011,1738,2011-03-02,2011-03-06,5,0.4200000000000017,9,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2011,1739,2011-03-09,2011-03-10,2,1.120000000000001,9,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2011,1740,2011-03-30,2011-04-01,3,4.060000000000006,9,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2011,1741,2011-06-07,2011-06-09,3,2.240000000000002,9,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2011,1742,2011-06-13,2011-06-15,3,0.7700000000000031,9,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2011,1743,2011-06-21,2011-06-22,2,0.07000000000000028,9,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2011,1744,2011-07-28,2011-07-29,2,0.4200000000000017,9,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2011,1745,2011-12-29,2011-12-30,2,4.620000000000008,9,POINT (-117.8647 34.9883)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2011,1930,2011-01-14,2011-01-15,2,0.28000000000000114,9,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2011,1931,2011-02-05,2011-02-06,2,0.980000000000004,9,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2011,1932,2011-03-02,2011-03-05,4,0.8399999999999999,9,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2011,1933,2011-03-29,2011-03-31,3,1.7500000000000036,9,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2011,1934,2011-05-01,2011-05-02,2,0.4200000000000017,9,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2011,1935,2011-06-07,2011-06-09,3,0.9800000000000004,9,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2011,1936,2011-06-13,2011-06-14,2,1.8200000000000003,9,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2011,1937,2011-06-20,2011-06-21,2,1.2600000000000016,9,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2011,1938,2011-11-26,2011-11-27,2,0.07000000000000028,9,POINT (-124.1603 40.8097)
FALLBROOK 5 NE,33.4392,-117.1903,2011,2147,2011-01-12,2011-01-14,3,2.380000000000006,11,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2011,2148,2011-01-16,2011-01-17,2,1.1900000000000048,11,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2011,2149,2011-03-03,2011-03-05,3,1.8200000000000038,11,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2011,2150,2011-03-30,2011-03-31,2,0.8399999999999999,11,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2011,2151,2011-05-02,2011-05-03,2,2.4500000000000064,11,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2011,2152,2011-05-30,2011-05-31,2,0.7000000000000028,11,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2011,2153,2011-06-20,2011-06-21,2,2.8700000000000045,11,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2011,2154,2011-07-01,2011-07-02,2,0.3500000000000014,11,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2011,2155,2011-07-31,2011-08-02,3,1.3299999999999983,11,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2011,2156,2011-11-26,2011-11-28,3,0.6999999999999993,11,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2011,2157,2011-12-24,2011-12-25,2,0.6999999999999993,11,POINT (-117.1903 33.4392)
FRESNO YOSEMITE INTL,36.78,-119.7203,2011,2329,2011-02-06,2011-02-07,2,0.4200000000000017,9,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2011,2330,2011-03-02,2011-03-03,2,0.7699999999999996,9,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2011,2331,2011-03-09,2011-03-10,2,0.7700000000000031,9,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2011,2332,2011-03-30,2011-04-01,3,1.9600000000000044,9,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2011,2333,2011-05-04,2011-05-05,2,2.3100000000000023,9,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2011,2334,2011-06-09,2011-06-10,2,0.7700000000000031,9,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2011,2335,2011-06-14,2011-06-15,2,0.14000000000000057,9,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2011,2336,2011-06-20,2011-06-21,2,1.9600000000000009,9,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2011,2337,2011-08-01,2011-08-02,2,0.3500000000000014,9,POINT (-119.7203 36.78)
GILLESPIE FLD AP,32.8261,-116.9725,2011,2478,2011-01-12,2011-01-14,3,0.7000000000000028,11,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2011,2479,2011-01-16,2011-01-17,2,2.1000000000000014,11,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2011,2480,2011-02-28,2011-03-01,2,0.7000000000000028,11,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2011,2481,2011-03-04,2011-03-05,2,2.1000000000000014,11,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2011,2482,2011-03-30,2011-03-31,2,3.500000000000007,11,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2011,2483,2011-05-02,2011-05-04,3,0.7000000000000028,11,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2011,2484,2011-06-20,2011-06-21,2,2.940000000000005,11,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2011,2485,2011-08-24,2011-08-25,2,1.4000000000000057,11,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2011,2486,2011-10-01,2011-10-02,2,0.7000000000000028,11,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2011,2487,2011-11-26,2011-11-27,2,1.4000000000000021,11,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2011,2488,2011-12-24,2011-12-25,2,1.4000000000000021,11,POINT (-116.9725 32.8261)
HANFORD MUNI AP,36.3114,-119.6231,2011,2635,2011-02-05,2011-02-07,3,0.3500000000000014,7,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2011,2636,2011-03-02,2011-03-05,4,0.3500000000000014,7,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2011,2637,2011-03-09,2011-03-10,2,1.8900000000000006,7,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2011,2638,2011-03-30,2011-04-01,3,1.5400000000000027,7,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2011,2639,2011-05-04,2011-05-05,2,2.730000000000004,7,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2011,2640,2011-06-09,2011-06-10,2,0.7700000000000031,7,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2011,2641,2011-06-14,2011-06-15,2,0.8400000000000034,7,POINT (-119.6231 36.3114)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2011,2773,2011-02-05,2011-02-06,2,0.8399999999999999,6,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2011,2774,2011-03-02,2011-03-05,4,0.3500000000000014,6,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2011,2775,2011-03-30,2011-03-31,2,3.920000000000009,6,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2011,2776,2011-04-30,2011-05-01,2,2.3100000000000023,6,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2011,2777,2011-06-20,2011-06-21,2,0.7700000000000031,6,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2011,2778,2011-11-30,2011-12-02,3,0.7700000000000031,6,POINT (-122.1211 37.6589)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2011,2924,2011-04-15,2011-04-16,2,1.5400000000000027,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2011,2925,2011-05-01,2011-05-03,3,1.2600000000000016,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2011,2926,2011-06-29,2011-06-30,2,0.14000000000000057,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2011,2927,2011-07-05,2011-07-07,3,0.5600000000000023,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2011,2928,2011-07-24,2011-07-25,2,0.7699999999999996,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2011,2929,2011-08-22,2011-08-23,2,0.3500000000000014,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2011,2930,2011-09-30,2011-10-02,3,0.9100000000000001,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2011,2931,2011-11-26,2011-11-27,2,5.320000000000007,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2011,2932,2011-12-24,2011-12-25,2,2.100000000000005,9,POINT (-117.1172 32.5681)
INYOKERN KERN CO,35.6667,-117.8333,2011,3065,2011-01-14,2011-01-15,2,0.28000000000000114,7,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2011,3066,2011-02-05,2011-02-06,2,0.980000000000004,7,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2011,3067,2011-03-02,2011-03-03,2,0.7000000000000028,7,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2011,3068,2011-03-05,2011-03-06,2,3.1500000000000057,7,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2011,3069,2011-03-30,2011-03-31,2,3.500000000000007,7,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2011,3070,2011-05-03,2011-05-05,3,1.4000000000000021,7,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2011,3071,2011-06-08,2011-06-09,2,2.8000000000000043,7,POINT (-117.8333 35.6667)
LIVERMORE MUNI AP,37.6931,-121.815,2011,3251,2011-01-12,2011-01-15,4,1.8900000000000006,7,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2011,3252,2011-03-29,2011-03-30,2,4.690000000000008,7,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2011,3253,2011-05-01,2011-05-02,2,0.7699999999999996,7,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2011,3254,2011-05-04,2011-05-05,2,1.5400000000000027,7,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2011,3255,2011-06-14,2011-06-15,2,0.3500000000000014,7,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2011,3256,2011-06-20,2011-06-21,2,1.6099999999999994,7,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2011,3257,2011-09-20,2011-09-21,2,0.28000000000000114,7,POINT (-121.815 37.6931)
LOMPOC AP,34.6667,-120.4667,2011,3397,2011-01-12,2011-01-15,4,2.1000000000000014,11,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2011,3398,2011-02-11,2011-02-12,2,3.500000000000007,11,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2011,3399,2011-03-03,2011-03-05,3,0.8399999999999999,11,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2011,3400,2011-03-30,2011-03-31,2,1.2600000000000016,11,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2011,3401,2011-05-01,2011-05-02,2,0.4200000000000017,11,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2011,3402,2011-06-19,2011-06-20,2,2.8000000000000043,11,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2011,3403,2011-08-09,2011-08-10,2,0.3500000000000014,11,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2011,3404,2011-09-27,2011-09-28,2,2.1000000000000014,11,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2011,3405,2011-10-11,2011-10-13,3,0.7000000000000028,11,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2011,3406,2011-11-26,2011-11-27,2,1.0500000000000007,11,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2011,3407,2011-12-28,2011-12-29,2,1.0500000000000007,11,POINT (-120.4667 34.6667)
LOS ALAMITOS AAF,33.79,-118.0519,2011,3540,2011-01-12,2011-01-15,4,0.2099999999999973,11,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2011,3541,2011-02-11,2011-02-12,2,1.4700000000000024,11,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2011,3542,2011-02-28,2011-03-01,2,0.14000000000000057,11,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2011,3543,2011-03-04,2011-03-05,2,3.080000000000002,11,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2011,3544,2011-03-30,2011-04-01,3,0.4200000000000017,11,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2011,3545,2011-04-15,2011-04-16,2,0.21000000000000085,11,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2011,3546,2011-05-02,2011-05-03,2,1.4700000000000024,11,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2011,3547,2011-06-18,2011-06-19,2,1.5400000000000027,11,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2011,3548,2011-06-29,2011-07-01,3,3.8500000000000085,11,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2011,3549,2011-08-22,2011-08-23,2,0.3500000000000014,11,POINT (-118.0519 33.79)
LOS ALAMITOS AAF,33.79,-118.0519,2011,3550,2011-09-06,2011-09-07,2,0.4200000000000017,11,POINT (-118.0519 33.79)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2011,3723,2011-01-12,2011-01-15,4,1.1900000000000013,8,POINT (-118.2911 34.0236)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2011,3724,2011-03-04,2011-03-05,2,1.1900000000000048,8,POINT (-118.2911 34.0236)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2011,3725,2011-03-30,2011-03-31,2,4.270000000000003,8,POINT (-118.2911 34.0236)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2011,3726,2011-05-02,2011-05-03,2,1.9600000000000009,8,POINT (-118.2911 34.0236)
LOS ANGELES DOWNTOWN/USC,34.0236,-118.2911,2011,3727,2011-07-04,2011-07-05,2,1.1900000000000048,8,POINT (-118.2911 34.0236)
