Station_name,Latitude,Longitude,Year,heat_event_group,Start_date,End_date,Duration,Intensity,Frequency,geometry
ALTURAS MUNI AP,41.4836,-120.5614,2018,134,2018-03-11,2018-03-12,2,1.1900000000000013,8,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2018,135,2018-04-24,2018-04-26,3,0.7699999999999996,8,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2018,136,2018-06-02,2018-06-03,2,0.21000000000000085,8,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2018,137,2018-07-11,2018-07-12,2,1.1900000000000048,8,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2018,138,2018-08-08,2018-08-09,2,0.769999999999996,8,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2018,139,2018-09-26,2018-09-27,2,1.9600000000000044,8,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2018,140,2018-10-18,2018-10-20,3,0.28000000000000114,8,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2018,141,2018-12-13,2018-12-14,2,1.120000000000001,8,POINT (-120.5614 41.4836)
ARCATA EUREKA AP,40.9783,-124.1047,2018,249,2018-01-03,2018-01-04,2,0.7700000000000031,5,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2018,250,2018-02-02,2018-02-03,2,3.080000000000002,5,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2018,251,2018-03-05,2018-03-07,3,1.9600000000000044,5,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2018,252,2018-05-26,2018-05-27,2,1.1900000000000013,5,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2018,253,2018-08-10,2018-08-11,2,0.4200000000000017,5,POINT (-124.1047 40.9783)
AUBURN MUNI AP,38.9547,-121.0819,2018,420,2018-01-30,2018-01-31,2,0.3500000000000014,10,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2018,421,2018-02-03,2018-02-04,2,1.0500000000000007,10,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2018,422,2018-03-05,2018-03-07,3,1.4000000000000021,10,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2018,423,2018-03-27,2018-03-29,3,0.7000000000000028,10,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2018,424,2018-04-20,2018-04-23,4,1.0500000000000007,10,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2018,425,2018-05-27,2018-05-29,3,0.7000000000000028,10,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2018,426,2018-06-22,2018-06-23,2,0.7000000000000028,10,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2018,427,2018-07-16,2018-07-18,3,0.3500000000000014,10,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2018,428,2018-09-04,2018-09-05,2,0.3500000000000014,10,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2018,429,2018-09-26,2018-09-27,2,0.3500000000000014,10,POINT (-121.0819 38.9547)
BEALE AFB,39.1333,-121.4333,2018,584,2018-02-01,2018-02-03,3,0.8399999999999999,8,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2018,585,2018-03-05,2018-03-07,3,1.0500000000000007,8,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2018,586,2018-03-11,2018-03-12,2,1.0500000000000007,8,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2018,587,2018-03-27,2018-03-29,3,0.3500000000000014,8,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2018,588,2018-04-20,2018-04-25,6,0.28000000000000114,8,POINT (-121.4333 39.1333)
