Station_name,Latitude,Longitude,Year,heat_event_group,Start_date,End_date,Duration,Intensity,Frequency,geometry
BODEGA 6 WSW,38.3208,-123.0747,2005,835,2005-07-16,2005-07-17,2,0.21000000000000085,13,POINT (-123.0747 38.3208)
BODEGA 6 WSW,38.3208,-123.0747,2005,836,2005-08-26,2005-08-27,2,0.7000000000000028,13,POINT (-123.0747 38.3208)
BODEGA 6 WSW,38.3208,-123.0747,2005,837,2005-09-28,2005-09-29,2,0.490000000000002,13,POINT (-123.0747 38.3208)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2005,976,2005-01-09,2005-01-10,2,0.21000000000000085,11,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2005,977,2005-01-18,2005-01-19,2,0.7000000000000011,11,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2005,978,2005-03-05,2005-03-11,7,0.41999999999999815,11,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2005,979,2005-03-31,2005-04-01,2,0.41999999999999815,11,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2005,980,2005-05-02,2005-05-03,2,0.14000000000000057,11,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2005,981,2005-05-12,2005-05-14,3,0.490000000000002,11,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2005,982,2005-05-21,2005-05-22,2,0.6300000000000026,11,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2005,983,2005-06-12,2005-06-13,2,1.3300000000000018,11,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2005,984,2005-06-29,2005-06-30,2,0.6999999999999993,11,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2005,985,2005-08-26,2005-08-27,2,0.7000000000000028,11,POINT (-121.85 39.8)
CHICO ARMY FLYING SCHOOL,39.8,-121.85,2005,986,2005-09-28,2005-09-29,2,0.490000000000002,11,POINT (-121.85 39.8)
CHINA LAKE NAF,35.6864,-117.6908,2005,1129,2005-01-09,2005-01-10,2,1.7500000000000036,6,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2005,1130,2005-01-18,2005-01-19,2,1.8200000000000038,6,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2005,1131,2005-03-06,2005-03-10,5,0.21000000000000085,6,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2005,1132,2005-05-02,2005-05-03,2,0.6999999999999993,6,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2005,1133,2005-06-13,2005-06-14,2,0.9099999999999966,6,POINT (-117.6908 35.6864)
CHINA LAKE NAF,35.6864,-117.6908,2005,1134,2005-12-21,2005-12-23,3,1.9600000000000044,6,POINT (-117.6908 35.6864)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2005,1278,2005-03-08,2005-03-10,3,2.7300000000000075,8,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2005,1279,2005-03-31,2005-04-01,2,0.7699999999999996,8,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2005,1280,2005-04-15,2005-04-16,2,0.3500000000000014,8,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2005,1281,2005-05-12,2005-05-13,2,0.7699999999999996,8,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2005,1282,2005-05-24,2005-05-25,2,0.3500000000000014,8,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2005,1283,2005-06-12,2005-06-13,2,1.5399999999999991,8,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2005,1284,2005-06-29,2005-06-30,2,0.7700000000000031,8,POINT (-122.0528 37.9917)
CONCORD BUCHANAN FLD,37.9917,-122.0528,2005,1285,2005-08-27,2005-08-28,2,0.4200000000000017,8,POINT (-122.0528 37.9917)
CORONA MUNICIPAL AP,33.8978,-117.6025,2005,1439,2005-01-09,2005-01-10,2,0.21000000000000085,13,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2005,1440,2005-01-18,2005-01-19,2,0.7000000000000011,13,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2005,1441,2005-03-05,2005-03-11,7,0.41999999999999815,13,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2005,1442,2005-03-31,2005-04-01,2,0.41999999999999815,13,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2005,1443,2005-05-02,2005-05-03,2,0.14000000000000057,13,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2005,1444,2005-05-12,2005-05-14,3,0.490000000000002,13,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2005,1445,2005-05-21,2005-05-22,2,0.6300000000000026,13,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2005,1446,2005-06-12,2005-06-13,2,1.3300000000000018,13,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2005,1447,2005-06-29,2005-06-30,2,0.6999999999999993,13,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2005,1448,2005-07-12,2005-07-14,3,0.3500000000000014,13,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2005,1449,2005-07-16,2005-07-17,2,0.21000000000000085,13,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2005,1450,2005-08-26,2005-08-27,2,0.7000000000000028,13,POINT (-117.6025 33.8978)
CORONA MUNICIPAL AP,33.8978,-117.6025,2005,1451,2005-09-28,2005-09-29,2,0.490000000000002,13,POINT (-117.6025 33.8978)
CRESCENT CITY MCNAMARA AP,41.7836,-124.2381,2005,1601,2005-01-15,2005-01-16,2,0.7700000000000014,3,POINT (-124.2381 41.7836)
CRESCENT CITY MCNAMARA AP,41.7836,-124.2381,2005,1602,2005-04-23,2005-04-24,2,0.21000000000000085,3,POINT (-124.2381 41.7836)
CRESCENT CITY MCNAMARA AP,41.7836,-124.2381,2005,1603,2005-12-18,2005-12-19,2,2.100000000000005,3,POINT (-124.2381 41.7836)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2005,1688,2005-01-09,2005-01-10,2,0.21000000000000085,11,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2005,1689,2005-01-18,2005-01-19,2,0.7000000000000011,11,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2005,1690,2005-03-05,2005-03-11,7,0.41999999999999815,11,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2005,1691,2005-03-31,2005-04-01,2,0.41999999999999815,11,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2005,1692,2005-05-02,2005-05-03,2,0.14000000000000057,11,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2005,1693,2005-05-12,2005-05-14,3,0.490000000000002,11,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2005,1694,2005-05-21,2005-05-22,2,0.6300000000000026,11,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2005,1695,2005-06-12,2005-06-13,2,1.3300000000000018,11,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2005,1696,2005-06-29,2005-06-30,2,0.6999999999999993,11,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2005,1697,2005-07-14,2005-07-15,2,0.7000000000000028,11,POINT (-117.8647 34.9883)
EDWARDS AFB N AUX AIRFIELD,34.9883,-117.8647,2005,1698,2005-07-19,2005-07-20,2,2.1000000000000014,11,POINT (-117.8647 34.9883)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2005,1862,2005-01-09,2005-01-10,2,0.21000000000000085,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2005,1863,2005-02-01,2005-02-02,2,2.940000000000005,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2005,1864,2005-03-05,2005-03-11,7,0.41999999999999815,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2005,1865,2005-03-31,2005-04-01,2,0.41999999999999815,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2005,1866,2005-05-02,2005-05-03,2,0.14000000000000057,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2005,1867,2005-05-12,2005-05-14,3,0.490000000000002,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2005,1868,2005-05-21,2005-05-22,2,0.6300000000000026,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2005,1869,2005-06-12,2005-06-13,2,1.3300000000000018,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2005,1870,2005-06-29,2005-06-30,2,0.6999999999999993,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2005,1871,2005-07-12,2005-07-14,3,0.3500000000000014,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2005,1872,2005-07-16,2005-07-17,2,0.21000000000000085,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2005,1873,2005-08-26,2005-08-27,2,0.7000000000000028,13,POINT (-124.1603 40.8097)
EUREKA WFO WOODLEY IS,40.8097,-124.1603,2005,1874,2005-09-28,2005-09-29,2,0.490000000000002,13,POINT (-124.1603 40.8097)
FALLBROOK 5 NE,33.4392,-117.1903,2005,2085,2005-01-09,2005-01-10,2,0.21000000000000085,13,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2005,2086,2005-01-18,2005-01-19,2,0.7000000000000011,13,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2005,2087,2005-03-05,2005-03-11,7,0.41999999999999815,13,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2005,2088,2005-03-31,2005-04-01,2,0.41999999999999815,13,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2005,2089,2005-05-02,2005-05-03,2,0.14000000000000057,13,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2005,2090,2005-05-12,2005-05-14,3,0.490000000000002,13,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2005,2091,2005-05-21,2005-05-22,2,0.6300000000000026,13,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2005,2092,2005-06-12,2005-06-13,2,1.3300000000000018,13,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2005,2093,2005-06-29,2005-06-30,2,0.6999999999999993,13,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2005,2094,2005-07-12,2005-07-14,3,0.3500000000000014,13,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2005,2095,2005-07-16,2005-07-17,2,0.21000000000000085,13,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2005,2096,2005-08-26,2005-08-27,2,0.7000000000000028,13,POINT (-117.1903 33.4392)
FALLBROOK 5 NE,33.4392,-117.1903,2005,2097,2005-09-28,2005-09-29,2,0.490000000000002,13,POINT (-117.1903 33.4392)
FRESNO YOSEMITE INTL,36.78,-119.7203,2005,2282,2005-03-06,2005-03-09,4,1.120000000000001,7,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2005,2283,2005-05-12,2005-05-15,4,0.21000000000000085,7,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2005,2284,2005-06-13,2005-06-14,2,1.6100000000000065,7,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2005,2285,2005-06-29,2005-07-01,3,0.5600000000000023,7,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2005,2286,2005-08-27,2005-08-28,2,0.4200000000000017,7,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2005,2287,2005-09-29,2005-09-30,2,0.7700000000000031,7,POINT (-119.7203 36.78)
FRESNO YOSEMITE INTL,36.78,-119.7203,2005,2288,2005-12-18,2005-12-20,3,0.4200000000000017,7,POINT (-119.7203 36.78)
GILLESPIE FLD AP,32.8261,-116.9725,2005,2436,2005-05-12,2005-05-14,3,0.7000000000000028,7,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2005,2437,2005-06-12,2005-06-13,2,2.030000000000001,7,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2005,2438,2005-07-12,2005-07-13,2,2.520000000000003,7,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2005,2439,2005-08-24,2005-08-26,3,2.1000000000000014,7,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2005,2440,2005-09-28,2005-09-29,2,1.4000000000000057,7,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2005,2441,2005-10-31,2005-11-01,2,5.6000000000000085,7,POINT (-116.9725 32.8261)
GILLESPIE FLD AP,32.8261,-116.9725,2005,2442,2005-12-19,2005-12-20,2,2.8000000000000043,7,POINT (-116.9725 32.8261)
HANFORD MUNI AP,36.3114,-119.6231,2005,2583,2005-03-07,2005-03-09,3,1.120000000000001,10,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2005,2584,2005-03-11,2005-03-12,2,0.07000000000000028,10,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2005,2585,2005-05-02,2005-05-03,2,1.1900000000000013,10,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2005,2586,2005-05-13,2005-05-14,2,1.1900000000000048,10,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2005,2587,2005-05-24,2005-05-25,2,1.6100000000000065,10,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2005,2588,2005-06-13,2005-06-14,2,1.960000000000008,10,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2005,2589,2005-06-30,2005-07-01,2,1.1899999999999977,10,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2005,2590,2005-08-27,2005-08-28,2,0.7700000000000031,10,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2005,2591,2005-09-29,2005-09-30,2,0.7700000000000031,10,POINT (-119.6231 36.3114)
HANFORD MUNI AP,36.3114,-119.6231,2005,2592,2005-12-19,2005-12-20,2,0.7700000000000031,10,POINT (-119.6231 36.3114)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2005,2736,2005-03-09,2005-03-11,3,3.1500000000000057,5,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2005,2737,2005-06-12,2005-06-13,2,2.380000000000006,5,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2005,2738,2005-06-28,2005-06-29,2,3.0800000000000054,5,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2005,2739,2005-08-30,2005-08-31,2,2.310000000000006,5,POINT (-122.1211 37.6589)
HAYWARD AIR TERMINAL,37.6589,-122.1211,2005,2740,2005-09-28,2005-09-29,2,0.4200000000000017,5,POINT (-122.1211 37.6589)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2005,2879,2005-01-13,2005-01-14,2,0.28000000000000114,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2005,2880,2005-01-18,2005-01-19,2,3.500000000000007,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2005,2881,2005-03-05,2005-03-06,2,1.1900000000000013,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2005,2882,2005-03-15,2005-03-16,2,0.4200000000000017,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2005,2883,2005-03-31,2005-04-01,2,0.9800000000000004,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2005,2884,2005-05-12,2005-05-14,3,2.030000000000001,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2005,2885,2005-05-21,2005-05-22,2,0.6300000000000026,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2005,2886,2005-07-01,2005-07-02,2,0.8399999999999999,9,POINT (-117.1172 32.5681)
IMPERIAL BEACH REAM FLD NAS,32.5681,-117.1172,2005,2887,2005-07-15,2005-07-17,3,0.21000000000000085,9,POINT (-117.1172 32.5681)
INYOKERN KERN CO,35.6667,-117.8333,2005,3031,2005-01-09,2005-01-10,2,0.3500000000000014,7,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2005,3032,2005-01-18,2005-01-19,2,2.450000000000003,7,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2005,3033,2005-03-05,2005-03-09,5,0.7000000000000028,7,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2005,3034,2005-05-02,2005-05-03,2,0.7000000000000028,7,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2005,3035,2005-05-13,2005-05-15,3,1.4000000000000057,7,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2005,3036,2005-05-21,2005-05-23,3,1.4000000000000057,7,POINT (-117.8333 35.6667)
INYOKERN KERN CO,35.6667,-117.8333,2005,3037,2005-12-24,2005-12-25,2,1.9600000000000044,7,POINT (-117.8333 35.6667)
LIVERMORE MUNI AP,37.6931,-121.815,2005,3204,2005-01-30,2005-02-01,3,2.3800000000000026,10,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2005,3205,2005-03-05,2005-03-06,2,0.7699999999999996,10,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2005,3206,2005-03-08,2005-03-11,4,0.3500000000000014,10,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2005,3207,2005-03-31,2005-04-01,2,1.8900000000000041,10,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2005,3208,2005-05-12,2005-05-13,2,0.3500000000000014,10,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2005,3209,2005-05-23,2005-05-24,2,2.3800000000000026,10,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2005,3210,2005-06-12,2005-06-13,2,2.3100000000000023,10,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2005,3211,2005-06-29,2005-06-30,2,0.7700000000000031,10,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2005,3212,2005-07-12,2005-07-15,4,0.3500000000000014,10,POINT (-121.815 37.6931)
LIVERMORE MUNI AP,37.6931,-121.815,2005,3213,2005-09-28,2005-09-30,3,0.28000000000000114,10,POINT (-121.815 37.6931)
LOMPOC AP,34.6667,-120.4667,2005,3355,2005-01-15,2005-01-16,2,1.2600000000000016,7,POINT (-120.4667 34.6667)
LOMPOC AP,34.6667,-120.4667,2005,3356,2005-01-18,2005-01-19,2,1.4000000000000021,7,POINT (-120.4667 34.6667)
