Station_name,Latitude,Longitude,Year,heat_event_group,Start_date,End_date,Duration,Intensity,Frequency,geometry
ALTURAS MUNI AP,41.4836,-120.5614,2021,160,2021-01-13,2021-01-14,2,5.95000000000001,7,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2021,161,2021-02-06,2021-02-07,2,0.4200000000000017,7,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2021,162,2021-03-01,2021-03-03,3,0.7700000000000014,7,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2021,163,2021-05-29,2021-06-01,4,2.6600000000000037,7,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2021,164,2021-06-18,2021-06-20,3,0.3500000000000014,7,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2021,165,2021-06-27,2021-06-28,2,0.7700000000000031,7,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2021,166,2021-09-06,2021-09-07,2,1.1900000000000048,7,POINT (-120.5614 41.4836)
ARCATA EUREKA AP,40.9783,-124.1047,2021,266,2021-01-11,2021-01-12,2,0.7700000000000014,7,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2021,267,2021-03-30,2021-03-31,2,2.730000000000004,7,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2021,268,2021-05-02,2021-05-03,2,1.6100000000000012,7,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2021,269,2021-06-12,2021-06-13,2,0.4200000000000017,7,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2021,270,2021-08-16,2021-08-18,3,1.1900000000000013,7,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2021,271,2021-09-20,2021-09-21,2,3.850000000000005,7,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2021,272,2021-12-19,2021-12-20,2,0.7700000000000014,7,POINT (-124.1047 40.9783)
AUBURN MUNI AP,38.9547,-121.0819,2021,452,2021-01-17,2021-01-18,2,0.3500000000000014,7,POINT (-121.0819 38.9547)
