Station_name,Latitude,Longitude,Year,heat_event_group,Start_date,End_date,Duration,Intensity,Frequency,geometry
ALTURAS MUNI AP,41.4836,-120.5614,2006,26,2006-03-22,2006-03-23,2,1.9600000000000026,8,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2006,27,2006-04-19,2006-04-20,2,1.8200000000000003,8,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2006,28,2006-04-26,2006-04-28,3,1.8200000000000003,8,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2006,29,2006-05-13,2006-05-16,4,1.4700000000000024,8,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2006,30,2006-06-05,2006-06-06,2,0.490000000000002,8,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2006,31,2006-06-22,2006-06-25,4,0.980000000000004,8,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2006,32,2006-07-16,2006-07-17,2,1.5399999999999991,8,POINT (-120.5614 41.4836)
ALTURAS MUNI AP,41.4836,-120.5614,2006,33,2006-09-28,2006-09-29,2,0.490000000000002,8,POINT (-120.5614 41.4836)
ARCATA EUREKA AP,40.9783,-124.1047,2006,195,2006-01-22,2006-01-23,2,3.9200000000000053,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2006,196,2006-03-22,2006-03-23,2,1.610000000000003,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2006,197,2006-05-14,2006-05-15,2,5.040000000000006,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2006,198,2006-08-29,2006-08-30,2,2.3800000000000026,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2006,199,2006-09-22,2006-09-23,2,3.5000000000000036,6,POINT (-124.1047 40.9783)
ARCATA EUREKA AP,40.9783,-124.1047,2006,200,2006-10-20,2006-10-21,2,1.610000000000003,6,POINT (-124.1047 40.9783)
AUBURN MUNI AP,38.9547,-121.0819,2006,311,2006-04-13,2006-04-14,2,1.0500000000000007,4,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2006,312,2006-05-10,2006-05-11,2,0.3500000000000014,4,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2006,313,2006-06-21,2006-06-23,3,1.0500000000000043,4,POINT (-121.0819 38.9547)
AUBURN MUNI AP,38.9547,-121.0819,2006,314,2006-07-16,2006-07-17,2,1.0500000000000043,4,POINT (-121.0819 38.9547)
BEALE AFB,39.1333,-121.4333,2006,487,2006-01-05,2006-01-06,2,1.4000000000000021,4,POINT (-121.4333 39.1333)
BEALE AFB,39.1333,-121.4333,2006,488,2006-03-22,2006-03-23,2,2.8000000000000043,4,POINT (-121.4333 39.1333)
