Station_ID,Index,Original_Temperature,Filled_Temperature
USW00023237,75380,nan,4.0
USW00023237,75385,nan,3.0
USW00023237,75387,nan,3.0
USW00023237,75390,nan,4.0
USW00023237,85238,nan,28.0
USW00023237,86647,nan,14.0
USW00023237,86649,nan,14.0
USW00023237,86651,nan,14.5
USW00023237,86653,nan,15.5
USW00023237,86656,nan,16.85
USW00023237,87508,nan,7.0
USW00023237,87512,nan,9.0
USW00023237,87516,nan,11.5
USW00023237,88470,nan,1.5
USW00023237,88472,nan,2.0
USW00023237,88864,nan,13.5
USW00023237,88886,nan,3.0
USW00023237,88889,nan,1.0
USW00023237,88893,nan,1.5
USW00023237,88895,nan,1.55
USW00023237,88898,nan,1.0
USW00023237,88900,nan,2.5
USW00023237,88902,nan,4.0
USW00023237,88904,nan,4.5
USW00023237,88906,nan,4.5
USW00023237,88908,nan,4.5
USW00023237,88910,nan,5.5
USW00023237,88952,nan,1.5
USW00023237,88956,nan,0.0
USW00023237,89014,nan,0.0
USW00023237,89317,nan,5.5
USW00023237,89319,nan,5.3
USW00023237,89461,nan,8.0
USW00023237,89463,nan,7.5
USW00023237,89466,nan,8.5
USW00023237,89468,nan,9.2
USW00023237,89499,nan,6.5
USW00023237,89502,nan,6.0
USW00023237,89614,nan,8.0
USW00023237,89616,nan,8.0
USW00023237,89618,nan,8.0
USW00023237,89620,nan,7.9
USW00023237,89623,nan,8.0
USW00023237,89641,nan,7.0
USW00023237,89645,nan,7.0
USW00023237,89647,nan,6.85
USW00023237,89649,nan,6.85
USW00023237,89651,nan,7.0
USW00023237,89653,nan,7.0
USW00023237,89656,nan,8.0
USW00023237,89660,nan,8.15
USW00023237,89663,nan,8.0
USW00023237,89665,nan,8.0
USW00023237,89667,nan,8.0
USW00023237,89669,nan,8.0
USW00023237,89818,nan,8.95
USW00023237,89821,nan,9.0
USW00023237,89824,nan,8.0
USW00023237,89827,nan,7.5
USW00023237,89833,nan,8.5
USW00023237,90133,nan,5.0
USW00023237,90183,nan,6.0
USW00023237,90185,nan,6.0
USW00023237,90187,nan,6.0
USW00023237,90189,nan,5.8
USW00023237,90223,nan,5.0
USW00023237,90227,nan,3.0
USW00023237,90229,nan,2.6
USW00023237,90231,nan,2.1
USW00023237,90233,nan,2.5
USW00023237,90235,nan,3.0
USW00023237,90237,nan,2.5
USW00023237,90239,nan,2.5
USW00023237,90241,nan,3.45
USW00023237,90243,nan,4.45
USW00023237,90245,nan,5.55
USW00023243,92386,nan,9.5
USW00023243,95063,nan,13.0
USW00023243,95075,nan,9.0
USW00023243,95094,nan,13.5
USW00023243,95097,nan,13.0
USW00023243,95099,nan,13.0
USW00023243,95663,nan,13.5
USW00023243,95668,nan,13.5
USW00023243,95738,nan,9.0
USW00023243,97199,nan,12.0
USW00023243,98154,nan,15.0
USW00023243,98201,nan,15.0
USW00023243,98215,nan,16.5
USW00023243,98242,nan,17.0
USW00023243,98244,nan,16.5
USW00023243,98280,nan,17.5
USW00023243,98345,nan,16.5
USW00023243,98354,nan,18.0
USW00023243,98382,nan,12.5
USW00023243,98399,nan,16.5
USW00023243,98401,nan,15.0
USW00023243,98442,nan,15.0
USW00023243,102376,nan,1.0
USW00023243,102393,nan,11.5
USW00023243,102407,nan,4.5
USW00023243,103908,nan,21.5
USW00023254,125542,nan,14.45
USW00023254,128116,nan,24.45
USW00023254,130295,nan,18.05
USW00023257,133234,nan,7.5
USW00023257,135406,nan,29.15
USW00023257,139972,nan,21.4
USW00023258,149416,nan,16.35
USW00023258,149590,nan,16.95
USW00023273,170814,nan,18.8
USW00023273,171923,nan,15.0
USW00023275,187199,nan,28.299999999999997
USW00023277,195352,nan,11.0
USW00023277,195611,nan,23.6
USW00023277,195687,nan,18.9
USW00023277,195689,nan,19.75
USW00023277,198684,nan,12.1
USW00023285,205649,nan,9.45
USW00023285,207961,nan,19.2
USW00023289,212637,nan,11.5
USW00023289,212684,nan,4.5
USW00023289,212704,nan,8.5
USW00023289,212948,nan,14.0
USW00023289,213335,nan,7.0
USW00023289,214717,nan,22.5
USW00023293,217840,nan,9.0
USW00023293,218102,nan,7.0
USW00023293,225864,nan,11.649999999999999
USW00023293,226636,nan,3.0
USW00023293,227061,nan,8.0
USW00024213,227482,nan,9.15
USW00024213,228295,nan,13.05
USW00024213,228726,nan,7.5
USW00024215,239295,nan,25.0
USW00024215,242725,nan,12.5
USW00024216,247647,nan,8.05
USW00024257,259873,nan,22.8
USW00024257,261259,nan,25.549999999999997
USW00024257,264153,nan,29.200000000000003
USW00024259,267803,nan,-3.85
USW00024259,268887,nan,0.29999999999999993
USW00024259,268962,nan,-1.5
USW00024259,269690,nan,10.0
USW00024259,273420,nan,15.85
USW00024283,280399,nan,7.35
USW00024283,284422,nan,14.5
USW00024283,287041,nan,12.5
USW00053119,309342,nan,11.4
USW00053120,320903,nan,11.55
USW00053120,321529,nan,15.0
USW00053120,327066,nan,2.5
USW00053130,338569,nan,13.5
USW00053130,338614,nan,21.0
USW00053130,338665,nan,25.0
USW00053130,338673,nan,26.0
USW00053130,338691,nan,22.5
USW00053130,338714,nan,21.0
USW00053130,338725,nan,20.0
USW00053130,338765,nan,26.5
USW00053130,338785,nan,17.0
USW00053130,338802,nan,13.5
USW00053130,338811,nan,13.5
USW00053130,338842,nan,14.0
USW00053130,338892,nan,24.5
USW00053130,338899,nan,21.5
USW00053130,338919,nan,19.0
USW00053130,338943,nan,13.5
USW00053130,339002,nan,11.0
USW00053130,339043,nan,12.5
USW00053130,339086,nan,14.5
USW00053130,339107,nan,19.0
USW00053130,339168,nan,13.0
USW00053130,339170,nan,12.5
USW00053130,339191,nan,19.0
USW00053130,339240,nan,13.5
USW00053130,339286,nan,14.5
USW00053130,339309,nan,14.0
USW00053130,339313,nan,20.0
USW00053130,339317,nan,16.5
USW00053130,339321,nan,13.0
USW00053130,339360,nan,13.0
USW00053130,339429,nan,14.0
USW00053130,339536,nan,24.0
USW00053130,339554,nan,14.5
USW00053130,339608,nan,19.0
USW00053130,339618,nan,13.5
USW00053130,339629,nan,12.0
USW00053130,339638,nan,18.0
USW00053130,339654,nan,13.0
USW00053130,339670,nan,24.5
USW00053130,339692,nan,19.5
USW00053130,339731,nan,28.0
USW00053130,339761,nan,21.0
USW00053130,339774,nan,17.0
USW00053130,339822,nan,18.0
USW00053130,339827,nan,15.5
USW00053130,339906,nan,34.0
USW00053130,339909,nan,35.0
USW00053130,339936,nan,23.0
USW00053130,339949,nan,20.0
USW00053130,339952,nan,26.0
USW00053130,339991,nan,21.5
USW00053130,339994,nan,27.5
USW00053130,340003,nan,27.5
USW00053130,340032,nan,23.5
USW00053130,340062,nan,30.0
USW00053130,340065,nan,31.5
USW00053130,340069,nan,23.5
USW00053130,340084,nan,24.5
USW00053130,340091,nan,18.5
USW00053130,340110,nan,18.5
USW00053130,340170,nan,23.0
USW00053130,340191,nan,20.0
USW00053130,340221,nan,19.0
USW00053130,340332,nan,19.5
USW00053130,340344,nan,19.0
USW00053130,340403,nan,18.0
USW00053130,340412,nan,21.0
USW00053130,340453,nan,25.0
USW00053130,340471,nan,25.0
USW00053130,340560,nan,31.0
USW00053130,340579,nan,25.0
USW00053130,340688,nan,37.0
USW00053130,340879,nan,22.5
USW00053130,340892,nan,30.0
USW00053130,340904,nan,34.5
USW00053130,340929,nan,22.5
USW00053130,340944,nan,27.0
USW00053130,340979,nan,31.5
USW00053130,341043,nan,24.0
USW00053130,341052,nan,27.5
USW00053130,341099,nan,32.0
USW00053130,341108,nan,27.0
USW00053130,341186,nan,34.0
USW00053130,341219,nan,30.5
USW00053130,341499,nan,37.5
USW00053130,341562,nan,18.5
USW00053130,341576,nan,26.5
USW00053130,341598,nan,26.5
USW00053130,341730,nan,18.5
USW00053130,341761,nan,34.5
USW00053130,341788,nan,21.5
USW00053130,341856,nan,30.5
USW00053130,341886,nan,14.5
USW00053130,342034,nan,29.5
USW00053130,342139,nan,20.0
USW00053130,342141,nan,24.0
USW00053130,342154,nan,21.5
USW00053130,342174,nan,21.0
USW00053130,342210,nan,25.5
USW00053130,342218,nan,20.5
USW00053130,342283,nan,14.0
USW00053130,342307,nan,12.5
USW00053130,342361,nan,12.0
USW00053130,342374,nan,15.0
USW00053130,342414,nan,10.0
USW00053130,342443,nan,20.5
USW00053130,342462,nan,15.5
USW00053130,342465,nan,20.5
USW00053130,342470,nan,23.0
USW00053130,342529,nan,17.0
USW00053130,342545,nan,15.0
USW00053130,342550,nan,10.5
USW00053130,342569,nan,12.5
USW00053130,342595,nan,10.0
USW00053139,342689,nan,8.7
USW00053139,342909,nan,6.2
USW00053139,343114,nan,7.4
USW00053139,343314,nan,9.55
USW00053139,343500,nan,5.15
USW00053139,343698,nan,3.4000000000000004
USW00053139,343904,nan,7.5
USW00053139,344113,nan,7.25
USW00053139,344330,nan,18.200000000000003
USW00053139,344545,nan,13.25
USW00053139,344765,nan,9.9
USW00053139,344989,nan,12.45
USW00053139,345216,nan,19.45
USW00053139,345444,nan,11.7
USW00053139,345683,nan,12.8
USW00053139,345926,nan,19.35
USW00053139,346162,nan,15.399999999999999
USW00053139,346387,nan,15.8
USW00053139,346618,nan,16.3
USW00053139,346848,nan,15.05
USW00053139,347055,nan,14.25
USW00053139,347269,nan,16.1
USW00053139,347465,nan,15.149999999999999
USW00053139,347645,nan,16.8
USW00053139,347850,nan,14.0
USW00053139,348055,nan,13.8
USW00053139,348241,nan,11.4
USW00053139,348421,nan,7.199999999999999
USW00053139,348635,nan,16.8
USW00053139,348853,nan,17.9
USW00053139,349081,nan,16.9
USW00053139,349296,nan,13.95
USW00053139,349524,nan,15.850000000000001
USW00053139,349744,nan,13.45
USW00053139,349964,nan,15.25
USW00053139,350152,nan,16.25
USW00053139,350363,nan,14.55
USW00053139,350537,nan,13.25
USW00053139,350673,nan,9.3
USW00053139,350810,nan,9.75
USW00053139,350974,nan,10.2
USW00053139,351164,nan,7.449999999999999
USW00053139,351365,nan,8.6
USW00053139,351559,nan,10.350000000000001
USW00053139,351747,nan,7.0
USW00053139,351939,nan,9.25
USW00053139,352135,nan,10.6
USW00053139,352308,nan,7.4
USW00053139,352512,nan,8.7
USW00053139,352704,nan,12.1
USW00053139,352905,nan,12.2
USW00053139,353110,nan,13.9
USW00053139,353290,nan,14.2
USW00053139,353468,nan,16.2
USW00053139,353660,nan,17.1
USW00053139,353856,nan,17.85
USW00053139,354057,nan,15.65
USW00053139,354251,nan,15.3
USW00053139,354465,nan,15.65
USW00053139,354674,nan,15.45
USW00053139,354880,nan,15.25
USW00053139,355100,nan,20.6
USW00053139,355309,nan,18.9
USW00053139,355507,nan,15.75
USW00053139,355699,nan,15.3
USW00053139,355895,nan,15.2
USW00053139,356084,nan,12.15
USW00053139,356287,nan,14.45
USW00053139,356484,nan,14.65
USW00053139,356676,nan,13.65
USW00053139,356887,nan,16.7
USW00053139,357100,nan,21.25
USW00053139,357305,nan,15.75
USW00053139,357516,nan,17.5
USW00053139,357733,nan,18.55
USW00053139,357932,nan,20.549999999999997
USW00053139,358158,nan,22.25
USW00053139,358373,nan,23.9
USW00053139,358564,nan,23.75
USW00053139,358786,nan,23.700000000000003
USW00053139,358979,nan,23.5
USW00053139,359162,nan,14.35
USW00053139,359346,nan,17.5
USW00053139,359555,nan,18.75
USW00053139,359761,nan,19.700000000000003
USW00053139,359965,nan,18.35
USW00053139,360162,nan,18.0
USW00053139,360366,nan,21.1
USW00053139,360581,nan,16.25
USW00053139,360771,nan,15.6
USW00053139,360974,nan,18.200000000000003
USW00053139,361195,nan,24.25
USW00053139,361390,nan,22.2
USW00053139,361570,nan,14.350000000000001
USW00053139,361755,nan,14.95
USW00053139,361975,nan,19.1
USW00053139,362190,nan,19.15
USW00053139,362408,nan,20.8
USW00053139,362587,nan,18.45
USW00053139,362780,nan,19.25
USW00053139,362955,nan,19.3
USW00053139,363166,nan,22.700000000000003
USW00053139,363373,nan,22.0
USW00053139,363564,nan,25.299999999999997
USW00053139,363750,nan,15.5
USW00053139,363935,nan,17.7
USW00053139,364137,nan,22.15
USW00053139,364338,nan,22.65
USW00053139,364545,nan,26.1
USW00053139,364740,nan,26.65
USW00053139,364968,nan,27.45
USW00053139,365181,nan,28.2
USW00053139,365387,nan,29.15
USW00053139,365609,nan,25.450000000000003
USW00053139,365825,nan,22.85
USW00053139,366026,nan,21.200000000000003
USW00053139,366241,nan,23.5
USW00053139,366448,nan,22.4
USW00053139,366654,nan,22.4
USW00053139,366862,nan,24.85
USW00053139,367065,nan,26.5
USW00053139,367251,nan,27.9
USW00053139,367440,nan,25.45
USW00053139,367638,nan,27.55
USW00053139,367838,nan,27.45
USW00053139,368055,nan,30.549999999999997
USW00053139,368267,nan,31.6
USW00053139,368473,nan,32.849999999999994
USW00053139,368669,nan,32.400000000000006
USW00053139,368873,nan,34.05
USW00053139,369078,nan,30.75
USW00053139,369282,nan,29.65
USW00053139,369488,nan,32.15
USW00053139,369692,nan,30.5
USW00053139,369889,nan,33.2
USW00053139,370102,nan,34.25
USW00053139,370320,nan,33.599999999999994
USW00053139,370542,nan,34.55
USW00053139,370754,nan,32.25
USW00053139,370967,nan,32.2
USW00053139,371175,nan,32.2
USW00053139,371381,nan,32.35
USW00053139,371597,nan,33.85
USW00053139,371790,nan,33.0
USW00053139,371992,nan,34.65
USW00053139,372191,nan,34.35
USW00053139,372393,nan,33.1
USW00053139,372608,nan,32.75
USW00053139,372810,nan,37.2
USW00053139,372987,nan,33.55
USW00053139,373155,nan,31.3
USW00053139,373355,nan,32.849999999999994
USW00053139,373560,nan,31.299999999999997
USW00053139,373745,nan,33.650000000000006
USW00053139,373939,nan,22.450000000000003
USW00053139,374141,nan,26.950000000000003
USW00053139,374342,nan,24.95
USW00053139,374515,nan,25.75
USW00053139,374699,nan,29.15
USW00053139,374899,nan,29.95
USW00053139,375106,nan,28.0
USW00053139,375283,nan,27.15
USW00053139,375484,nan,30.15
USW00053139,375667,nan,29.55
USW00053139,375844,nan,26.25
USW00053139,376034,nan,29.9
USW00053139,376233,nan,31.1
USW00053139,376404,nan,29.1
USW00053139,376597,nan,31.65
USW00053139,376792,nan,33.35
USW00053139,376987,nan,38.25
USW00053139,377194,nan,29.95
USW00053139,377384,nan,28.45
USW00053139,377597,nan,29.8
USW00053139,377803,nan,33.05
USW00053139,378015,nan,35.400000000000006
USW00053139,378223,nan,36.75
USW00053139,378435,nan,34.55
USW00053139,378652,nan,36.75
USW00053139,378878,nan,37.9
USW00053139,379094,nan,38.6
USW00053139,379283,nan,39.3
USW00053139,379475,nan,38.9
USW00053139,379680,nan,36.349999999999994
USW00053139,379862,nan,40.05
USW00053139,380064,nan,35.5
USW00053139,380279,nan,35.0
USW00053139,380502,nan,35.349999999999994
USW00053139,380713,nan,33.55
USW00053139,380918,nan,35.9
USW00053139,381138,nan,34.6
USW00053139,381326,nan,37.45
USW00053139,381543,nan,39.5
USW00053139,381759,nan,39.849999999999994
USW00053139,381963,nan,38.6
USW00053139,382163,nan,39.45
USW00053139,382380,nan,39.900000000000006
USW00053139,382578,nan,42.2
USW00053139,382792,nan,41.0
USW00053139,382993,nan,43.05
USW00053139,383193,nan,40.85
USW00053139,383389,nan,37.9
USW00053139,383597,nan,36.0
USW00053139,383807,nan,43.45
USW00053139,384005,nan,40.55
USW00053139,384194,nan,40.1
USW00053139,384370,nan,40.05
USW00053139,384569,nan,41.2
USW00053139,384776,nan,41.400000000000006
USW00053139,384974,nan,40.05
USW00053139,385174,nan,39.35
USW00053139,385371,nan,39.05
USW00053139,385567,nan,38.75
USW00053139,385778,nan,38.15
USW00053139,385996,nan,35.95
USW00053139,386189,nan,39.400000000000006
USW00053139,386381,nan,40.849999999999994
USW00053139,386586,nan,37.5
USW00053139,386774,nan,29.15
USW00053139,386975,nan,31.35
USW00053139,387173,nan,32.5
USW00053139,387381,nan,34.35
USW00053139,387587,nan,34.45
USW00053139,387799,nan,36.1
USW00053139,388019,nan,35.95
USW00053139,388233,nan,35.7
USW00053139,388436,nan,34.7
USW00053139,388646,nan,32.0
USW00053139,388852,nan,32.6
USW00053139,389068,nan,34.8
USW00053139,389283,nan,36.55
USW00053139,389488,nan,35.2
USW00053139,389703,nan,38.0
USW00053139,389914,nan,40.2
USW00053139,390097,nan,32.55
USW00053139,390230,nan,32.75
USW00053139,390274,nan,31.05
USW00053139,390467,nan,33.2
USW00053139,390675,nan,33.400000000000006
USW00053139,390883,nan,34.0
USW00053139,391095,nan,36.35
USW00053139,391311,nan,37.75
USW00053139,391507,nan,38.45
USW00053139,391729,nan,35.150000000000006
USW00053139,391915,nan,39.349999999999994
USW00053139,392117,nan,36.25
USW00053139,392328,nan,36.400000000000006
USW00053139,392534,nan,36.3
USW00053139,392744,nan,32.6
USW00053139,392937,nan,35.3
USW00053139,393149,nan,32.0
USW00053139,393369,nan,31.85
USW00053139,393579,nan,31.2
USW00053139,393785,nan,32.75
USW00053139,393992,nan,35.650000000000006
USW00053139,394211,nan,34.65
USW00053139,394413,nan,39.05
USW00053139,394620,nan,31.25
USW00053139,394813,nan,29.05
USW00053139,395019,nan,31.4
USW00053139,395234,nan,31.950000000000003
USW00053139,395438,nan,29.700000000000003
USW00053139,395646,nan,33.349999999999994
USW00053139,395853,nan,33.85
USW00053139,396054,nan,36.6
USW00053139,396261,nan,32.7
USW00053139,396468,nan,30.450000000000003
USW00053139,396687,nan,29.85
USW00053139,396910,nan,29.55
USW00053139,397138,nan,29.6
USW00053139,397362,nan,32.349999999999994
USW00053139,397588,nan,31.549999999999997
USW00053139,397807,nan,30.85
USW00053139,398022,nan,27.55
USW00053139,398213,nan,23.8
USW00053139,398408,nan,20.65
USW00053139,398620,nan,20.5
USW00053139,398819,nan,27.700000000000003
USW00053139,399005,nan,19.700000000000003
USW00053139,399181,nan,19.700000000000003
USW00053139,399376,nan,24.65
USW00053139,399585,nan,21.4
USW00053139,399792,nan,21.549999999999997
USW00053139,400007,nan,23.6
USW00053139,400220,nan,24.049999999999997
USW00053139,400440,nan,23.8
USW00053139,400632,nan,20.0
USW00053139,400804,nan,24.75
USW00053139,400972,nan,24.15
USW00053139,401174,nan,27.5
USW00053139,401402,nan,27.8
USW00053139,401605,nan,26.4
USW00053139,401817,nan,32.400000000000006
USW00053139,402020,nan,23.15
USW00053139,402215,nan,24.299999999999997
USW00053139,402420,nan,22.35
USW00053139,402640,nan,21.15
USW00053139,402868,nan,22.8
USW00053139,403087,nan,28.1
USW00053139,403283,nan,23.1
USW00053139,403498,nan,18.549999999999997
USW00053139,403685,nan,14.45
USW00053139,403831,nan,14.95
USW00053139,404027,nan,14.6
USW00053139,404237,nan,15.75
USW00053139,404451,nan,18.3
USW00053139,404673,nan,19.75
USW00053139,404896,nan,17.1
USW00053139,405116,nan,19.35
USW00053139,405333,nan,20.35
USW00053139,405562,nan,21.1
USW00053139,405780,nan,18.549999999999997
USW00053139,405994,nan,18.5
USW00053139,406208,nan,15.75
USW00053139,406424,nan,15.25
USW00053139,406635,nan,19.4
USW00053139,406830,nan,15.4
USW00053139,407018,nan,18.9
USW00053139,407204,nan,17.1
USW00053139,407402,nan,15.7
USW00053139,407596,nan,10.05
USW00053139,407810,nan,12.15
USW00053139,408023,nan,11.05
USW00053139,408234,nan,13.350000000000001
USW00053139,408455,nan,12.8
USW00053139,408685,nan,16.5
USW00053139,408895,nan,16.8
USW00053139,409097,nan,11.95
USW00053139,409320,nan,14.600000000000001
USW00053139,409548,nan,15.0
USW00053139,409781,nan,16.75
USW00053139,409998,nan,14.35
USW00053139,410221,nan,13.3
USW00053139,410420,nan,18.3
USW00053139,410594,nan,17.25
USW00053139,410819,nan,11.95
USW00053139,411031,nan,10.9
USW00053139,411257,nan,10.95
USW00053139,411477,nan,12.2
USW00053139,411698,nan,9.850000000000001
USW00053139,411885,nan,10.3
USW00053139,412069,nan,6.35
USW00053139,412262,nan,9.5
USW00053139,412443,nan,4.050000000000001
USW00053139,412651,nan,5.6
USW00053139,412843,nan,7.5
USW00053139,412988,nan,9.75
USW00053139,413145,nan,6.800000000000001
USW00053139,413352,nan,10.45
USW00053139,413555,nan,8.850000000000001
USW00053139,413737,nan,11.2
USW00053139,413947,nan,10.65
USW00053139,414150,nan,10.6
USW00053139,414367,nan,16.75
USW00053139,414587,nan,12.8
USW00053139,414791,nan,8.55
USW00053139,414991,nan,9.350000000000001
USW00053139,415208,nan,11.55
USW00053139,415424,nan,9.45
USW00053139,415640,nan,9.4
USW00053139,415867,nan,8.600000000000001
USW00053139,416054,nan,7.449999999999999
USW00053139,416254,nan,8.899999999999999
USW00053139,416474,nan,7.0
USW00053139,416674,nan,8.0
USW00053139,416890,nan,12.3
USW00053143,426926,nan,10.0
USW00053143,427162,nan,4.0
USW00053143,427255,nan,11.5
USW00053143,427617,nan,16.5
USW00053143,427945,nan,22.0
USW00053143,428905,nan,38.0
USW00053143,429465,nan,6.5
USW00053144,433615,nan,4.5
USW00053144,442652,nan,9.45
USW00053144,446751,nan,8.05
USW00053150,446852,nan,6.449999999999999
USW00053150,447002,nan,6.4
USW00053150,447155,nan,-2.05
USW00053150,447325,nan,-1.35
USW00053150,447506,nan,1.2000000000000002
USW00053150,447634,nan,-0.15
USW00053150,447668,nan,1.7
USW00053150,447839,nan,7.449999999999999
USW00053150,447971,nan,10.350000000000001
USW00053150,448112,nan,4.15
USW00053150,448290,nan,6.65
USW00053150,448482,nan,9.05
USW00053150,448652,nan,13.100000000000001
USW00053150,448835,nan,11.85
USW00053150,449006,nan,13.9
USW00053150,449178,nan,14.3
USW00053150,449371,nan,9.25
USW00053150,449526,nan,9.3
USW00053150,449697,nan,8.850000000000001
USW00053150,449843,nan,9.9
USW00053150,449984,nan,7.9
USW00053150,450149,nan,9.1
USW00053150,450300,nan,5.85
USW00053150,450393,nan,4.4
USW00053150,450497,nan,2.4
USW00053150,450625,nan,-1.95
USW00053150,450725,nan,-5.95
USW00053150,450761,nan,-7.05
USW00053150,450877,nan,-3.3
USW00053150,451090,nan,2.4
USW00053150,451244,nan,6.05
USW00053150,451433,nan,10.95
USW00053150,451604,nan,8.05
USW00053150,451764,nan,6.25
USW00053150,451940,nan,7.550000000000001
USW00053150,452117,nan,9.3
USW00053150,452271,nan,8.25
USW00053150,452431,nan,5.45
USW00053150,452555,nan,-1.2
USW00053150,452647,nan,-2.45
USW00053150,452785,nan,-1.6
USW00053150,452906,nan,-5.1
USW00053150,453055,nan,-9.65
USW00053150,453235,nan,-6.1
