Station_ID,Index,Original_Temperature,Filled_Temperature
USW00053139,359500,nan,10.35
USW00053139,359710,nan,11.75
USW00053139,359911,nan,15.45
USW00053139,360086,nan,9.7
USW00053139,360289,nan,8.3
USW00053139,360462,nan,7.1
USW00053139,360631,nan,8.05
USW00053139,360757,nan,9.5
USW00053141,364241,nan,20.6
USW00053141,370014,nan,11.2
USW00053144,384138,nan,11.75
USW00053144,387551,nan,23.15
USW00053144,387847,nan,35.6
USW00053144,389116,nan,7.75
USW00053150,391002,nan,1.35
USW00053150,391201,nan,2.55
USW00053150,391352,nan,1.95
USW00053150,391524,nan,4.199999999999999
USW00053150,391696,nan,2.0
USW00053150,391890,nan,7.35
USW00053150,392068,nan,4.4
USW00053150,392235,nan,6.25
USW00053150,392421,nan,2.8
USW00053150,392611,nan,6.4
USW00053150,392810,nan,4.5
USW00053150,393006,nan,6.699999999999999
USW00053150,393187,nan,7.95
USW00053150,393365,nan,9.649999999999999
USW00053150,393536,nan,14.0
USW00053150,393752,nan,11.2
USW00053150,393929,nan,11.2
USW00053150,394136,nan,8.600000000000001
USW00053150,394327,nan,-1.8
USW00053150,394525,nan,5.2
USW00053150,394701,nan,3.9
USW00053150,394866,nan,2.1500000000000004
USW00053150,394999,nan,-5.4
USW00053150,395160,nan,-3.0
USW00053150,395297,nan,-5.4
USW00053150,395398,nan,-8.0
USW00053150,395536,nan,-5.85
USW00053150,395613,nan,-2.4
USW00053150,395675,nan,-4.05
USW00053150,395773,nan,-5.4
USW00053150,395781,nan,-5.15
USW00053150,395783,nan,-4.55
USW00053150,395929,nan,0.35
USW00053150,396080,nan,4.699999999999999
USW00053150,396236,nan,3.2
USW00053150,396366,nan,0.45
USW00053150,396471,nan,-0.5
USW00053150,396656,nan,7.0
USW00053150,396838,nan,7.7
USW00053150,397015,nan,8.8
USW00053150,397174,nan,7.1
USW00053150,397322,nan,5.35
USW00053150,397458,nan,2.9
USW00053150,397603,nan,3.35
USW00053150,397761,nan,0.15000000000000002
USW00053150,397938,nan,-0.15000000000000002
USW00053150,398062,nan,-4.3
USW00053150,398207,nan,0.7
USW00053150,398315,nan,-1.35
USW00053150,398467,nan,-0.75
USW00053150,398626,nan,-0.8500000000000001
USW00053150,398806,nan,2.5
USW00053150,398963,nan,0.05
USW00053150,399131,nan,-1.1
USW00053150,399308,nan,4.25
USW00053150,399500,nan,8.25
USW00053150,399688,nan,5.8
USW00053150,399873,nan,2.25
USW00053150,400076,nan,3.55
USW00053150,400251,nan,-1.75
USW00053150,400417,nan,0.55
USW00053150,400582,nan,2.1
USW00053150,400746,nan,4.15
USW00053150,400910,nan,4.15
USW00053150,401061,nan,-0.45
USW00053150,401234,nan,3.45
USW00053150,401413,nan,-0.6499999999999999
USW00053150,401565,nan,0.6
USW00053150,401748,nan,0.3
USW00053150,401880,nan,-3.75
USW00053150,402019,nan,-4.8
USW00053150,402109,nan,-6.25
USW00053150,402246,nan,-5.55
USW00053150,402252,nan,-4.4
USW00053150,402431,nan,-1.3
USW00053150,402613,nan,0.6
USW00053150,402810,nan,-1.6
USW00053150,402939,nan,-6.55
USW00053150,403132,nan,1.85
USW00053150,403294,nan,2.95
USW00053150,403441,nan,2.3
USW00053150,403566,nan,-1.15
USW00053150,403723,nan,-3.1500000000000004
USW00053150,403912,nan,1.05
USW00053150,404073,nan,-1.65
USW00053150,404240,nan,-1.1
USW00053150,404421,nan,-0.2
USW00053150,404568,nan,-1.2
USW00053150,404767,nan,5.4
USW00053150,404958,nan,6.05
USW00053150,405146,nan,7.35
USW00053150,405336,nan,7.0
USW00053150,405524,nan,6.35
USW00053150,405700,nan,8.9
USW00053150,405890,nan,8.4
USW00053150,406081,nan,8.95
USW00053150,406266,nan,8.5
USW00053150,406445,nan,7.05
USW00053150,406642,nan,4.949999999999999
USW00053150,406838,nan,6.3
USW00053150,407031,nan,5.6
USW00053150,407216,nan,7.699999999999999
USW00053150,407409,nan,6.199999999999999
USW00053150,407609,nan,8.5
USW00053150,407783,nan,6.95
USW00053150,407981,nan,6.9
USW00053150,408170,nan,1.7000000000000002
USW00053150,408338,nan,0.55
USW00053150,408538,nan,4.95
USW00053150,408722,nan,7.7
USW00053150,408921,nan,6.4
USW00053150,409111,nan,11.600000000000001
USW00053150,409303,nan,10.8
USW00053150,409504,nan,4.8
USW00053150,409693,nan,6.25
USW00053150,409898,nan,7.15
USW00053150,410077,nan,4.65
USW00053150,410245,nan,3.25
USW00053150,410346,nan,-1.65
USW00053150,410497,nan,-1.3
USW00053150,410688,nan,5.4
USW00053150,410889,nan,11.95
USW00053150,411086,nan,14.1
USW00053150,411273,nan,12.45
USW00053150,411456,nan,7.35
USW00053150,411650,nan,8.6
USW00053150,411835,nan,11.100000000000001
USW00053150,412024,nan,13.6
USW00053150,412210,nan,13.55
USW00053150,412380,nan,9.350000000000001
USW00053150,412556,nan,8.8
USW00053150,412734,nan,10.3
USW00053150,412927,nan,10.7
USW00053150,413117,nan,13.25
USW00053150,413310,nan,12.8
USW00053150,413496,nan,14.45
USW00053150,413672,nan,15.600000000000001
USW00053150,413855,nan,9.7
USW00053150,414043,nan,6.9
USW00053150,414226,nan,8.45
USW00053150,414433,nan,10.75
USW00053150,414644,nan,9.15
USW00053150,414838,nan,2.7
USW00053150,415021,nan,-2.25
USW00053150,415213,nan,-0.25
USW00053150,415390,nan,2.9000000000000004
USW00053150,415596,nan,8.25
USW00053150,415784,nan,10.5
USW00053150,415979,nan,9.05
USW00053150,416162,nan,11.399999999999999
USW00053150,416351,nan,13.0
USW00053150,416542,nan,11.75
USW00053150,416730,nan,14.45
USW00053150,416910,nan,17.95
USW00053150,417084,nan,19.95
USW00053150,417258,nan,20.9
USW00053150,417430,nan,20.35
USW00053150,417604,nan,17.95
USW00053150,417784,nan,15.8
USW00053150,417967,nan,15.75
USW00053150,418158,nan,12.5
USW00053150,418327,nan,6.95
USW00053150,418524,nan,5.0
USW00053150,418690,nan,1.25
USW00053150,418888,nan,6.5
USW00053150,419092,nan,13.65
USW00053150,419282,nan,13.9
USW00053150,419463,nan,12.9
USW00053150,419647,nan,13.3
USW00053150,419823,nan,19.15
USW00053150,420011,nan,23.05
USW00053150,420206,nan,22.35
USW00053150,420410,nan,21.4
USW00053150,420593,nan,22.35
USW00053150,420762,nan,20.5
USW00053150,420943,nan,16.8
USW00053150,421128,nan,14.25
USW00053150,421305,nan,13.350000000000001
USW00053150,421497,nan,14.7
USW00053150,421682,nan,17.05
USW00053150,421866,nan,23.0
USW00053150,422049,nan,24.0
USW00053150,422232,nan,22.9
USW00053150,422404,nan,21.9
USW00053150,422592,nan,18.45
USW00053150,422767,nan,17.65
USW00053150,422949,nan,18.5
USW00053150,423138,nan,17.65
USW00053150,423316,nan,17.3
USW00053150,423510,nan,19.25
USW00053150,423695,nan,21.05
USW00053150,423862,nan,22.1
USW00053150,424042,nan,22.7
USW00053150,424215,nan,25.5
USW00053150,424406,nan,25.8
USW00053150,424580,nan,26.65
USW00053150,424762,nan,24.8
USW00053150,424953,nan,20.1
USW00053150,425142,nan,18.0
USW00053150,425329,nan,16.05
USW00053150,425508,nan,16.75
USW00053150,425700,nan,18.65
USW00053150,425885,nan,19.95
USW00053150,426076,nan,18.0
USW00053150,426244,nan,18.15
USW00053150,426405,nan,19.65
USW00053150,426553,nan,19.950000000000003
USW00053150,426735,nan,19.8
USW00053150,426918,nan,20.0
USW00053150,427106,nan,21.0
USW00053150,427307,nan,14.05
USW00053150,427502,nan,19.65
USW00053150,427686,nan,20.15
USW00053150,427867,nan,20.9
USW00053150,428036,nan,19.7
USW00053150,428225,nan,18.5
USW00053150,428414,nan,18.1
USW00053150,428613,nan,20.05
USW00053150,428812,nan,21.6
USW00053150,429008,nan,19.55
USW00053150,429192,nan,15.9
USW00053150,429378,nan,17.25
USW00053150,429575,nan,17.799999999999997
USW00053150,429758,nan,17.45
USW00053150,429949,nan,18.5
USW00053150,430141,nan,21.1
USW00053150,430328,nan,21.549999999999997
USW00053150,430520,nan,21.049999999999997
USW00053150,430699,nan,21.7
USW00053150,430885,nan,22.0
USW00053150,431074,nan,24.05
USW00053150,431265,nan,19.75
USW00053150,431440,nan,16.25
USW00053150,431626,nan,12.4
USW00053150,431809,nan,11.850000000000001
USW00053150,431996,nan,13.7
USW00053150,432184,nan,13.8
USW00053150,432367,nan,13.149999999999999
USW00053150,432545,nan,13.25
USW00053150,432728,nan,13.4
USW00053150,432906,nan,14.4
USW00053150,433094,nan,18.700000000000003
USW00053150,433281,nan,20.25
USW00053150,433480,nan,20.4
USW00053150,433654,nan,21.4
USW00053150,433845,nan,20.25
USW00053150,434031,nan,16.8
USW00053150,434212,nan,13.55
USW00053150,434391,nan,13.35
USW00053150,434586,nan,14.8
USW00053150,434766,nan,19.3
USW00053150,434954,nan,19.9
USW00053150,435138,nan,23.05
USW00053150,435314,nan,23.65
USW00053150,435489,nan,23.7
USW00053150,435681,nan,17.299999999999997
USW00053150,435857,nan,15.850000000000001
USW00053150,436023,nan,16.2
USW00053150,436200,nan,16.45
USW00053150,436377,nan,18.05
USW00053150,436560,nan,17.1
USW00053150,436744,nan,16.200000000000003
USW00053150,436921,nan,13.7
USW00053150,437095,nan,13.3
USW00053150,437273,nan,9.95
USW00053150,437452,nan,11.4
USW00053150,437664,nan,16.75
USW00053150,437852,nan,16.700000000000003
USW00053150,438044,nan,15.2
USW00053150,438235,nan,17.2
USW00053150,438436,nan,16.35
USW00053150,438606,nan,15.8
USW00053150,438775,nan,14.95
USW00053150,438966,nan,7.4
USW00053150,439161,nan,9.35
USW00053150,439356,nan,10.75
USW00053150,439548,nan,12.55
USW00053150,439748,nan,13.149999999999999
USW00053150,439913,nan,13.850000000000001
USW00053150,440092,nan,16.15
USW00053150,440257,nan,13.1
USW00053150,440433,nan,11.25
USW00053150,440585,nan,9.55
USW00053150,440762,nan,6.6
USW00053150,440939,nan,1.75
USW00053150,441142,nan,9.350000000000001
USW00053150,441342,nan,5.8
USW00053150,441527,nan,-1.7000000000000002
USW00053150,441710,nan,3.25
USW00053150,441893,nan,4.6
USW00053150,442083,nan,10.5
USW00053150,442281,nan,10.649999999999999
USW00053150,442469,nan,9.25
USW00053150,442664,nan,-1.1
USW00053150,442826,nan,1.5
USW00053150,443029,nan,4.65
USW00053150,443216,nan,5.050000000000001
USW00053150,443395,nan,9.2
USW00053150,443527,nan,4.65
USW00053150,443657,nan,4.8
USW00053150,443775,nan,5.6
USW00053150,443898,nan,-0.45
USW00053150,444076,nan,5.699999999999999
USW00053150,444260,nan,12.5
USW00053150,444428,nan,13.7
USW00053150,444597,nan,11.5
USW00053150,444753,nan,5.9
USW00053150,444923,nan,5.25
USW00053150,445099,nan,6.7
USW00053150,445276,nan,10.85
USW00053150,445438,nan,9.95
USW00053150,445643,nan,12.149999999999999
USW00053150,445829,nan,9.649999999999999
USW00053150,445991,nan,3.6
USW00053150,446130,nan,3.8
USW00053150,446325,nan,-0.55
USW00053150,446476,nan,6.35
USW00053150,446665,nan,10.3
USW00053150,446823,nan,13.5
USW00053150,446982,nan,14.05
USW00053150,447155,nan,14.9
USW00053150,447340,nan,13.0
USW00053150,447492,nan,9.3
USW00053150,447674,nan,6.949999999999999
USW00053150,447863,nan,7.800000000000001
USW00053150,448019,nan,8.149999999999999
USW00053150,448195,nan,7.25
USW00053150,448380,nan,7.75
USW00053150,448555,nan,9.649999999999999
USW00053150,448728,nan,5.7
USW00053150,448913,nan,5.65
USW00053150,449088,nan,9.55
USW00053150,449271,nan,9.5
USW00053150,449471,nan,10.55
USW00053150,449644,nan,11.4
USW00053150,449811,nan,13.149999999999999
USW00053150,449984,nan,13.3
USW00053150,450182,nan,14.399999999999999
USW00053150,450344,nan,12.05
USW00053150,450515,nan,9.2
USW00053150,450703,nan,8.9
USW00053150,450871,nan,9.05
USW00053150,451047,nan,10.850000000000001
USW00053150,451243,nan,4.95
USW00053150,451418,nan,4.699999999999999
USW00053150,451583,nan,1.2999999999999998
USW00053150,451695,nan,-2.7
USW00053150,451868,nan,-0.5
USW00053150,452025,nan,-0.35
USW00053150,452171,nan,-0.7
USW00053150,452271,nan,-0.7
USW00053150,452379,nan,-8.899999999999999
USW00053150,452526,nan,-4.199999999999999
USW00053150,452654,nan,-1.4
USW00053150,452820,nan,6.75
USW00053150,452968,nan,5.300000000000001
USW00053150,453099,nan,2.4
USW00053150,453245,nan,5.05
USW00053150,453391,nan,4.45
USW00053150,453509,nan,2.5
USW00053150,453602,nan,-0.55
USW00053150,453706,nan,-2.25
USW00053150,453803,nan,-5.4
USW00053150,453935,nan,-7.05
USW00053150,454011,nan,-5.8
USW00053150,454119,nan,-6.55
USW00053150,454230,nan,-4.0
USW00053150,454371,nan,-2.0
USW00053151,454525,nan,9.1
USW00053151,454747,nan,9.899999999999999
